smiles,cid_tid_smiles
C=CCOc1ccc(S(N)(=O)=O)cc1,CHEMBL3402960&CHEMBL3594&C=CCOc1ccc(S(N)(=O)=O)cc1
C=CCOc1ccc2ccc(=O)oc2c1,CHEMBL432745&CHEMBL3594&C=CCOc1ccc2ccc(=O)oc2c1
C=CCOc1ccc2ccc(=S)oc2c1,CHEMBL1957182&CHEMBL3594&C=CCOc1ccc2ccc(=S)oc2c1
C=CCOc1ccc2oc(=O)ccc2c1,CHEMBL1957172&CHEMBL3594&C=CCOc1ccc2oc(=O)ccc2c1
C=CCOc1ccc2oc(=S)ccc2c1,CHEMBL1957181&CHEMBL3594&C=CCOc1ccc2oc(=S)ccc2c1
C=CCn1c(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc2sc3c(c2c1=O)CCCC3,CHEMBL517746&CHEMBL3594&C=CCn1c(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc2sc3c(c2c1=O)CCCC3
CC#CCN1C(=O)c2ccccc2S1(=O)=O,CHEMBL4062903&CHEMBL3594&CC#CCN1C(=O)c2ccccc2S1(=O)=O
CC#CCNS(=O)(=O)c1ccccc1C(=O)O,CHEMBL4091692&CHEMBL3594&CC#CCNS(=O)(=O)c1ccccc1C(=O)O
CC(=CCOc1ccc2ccc(=O)oc2c1)C1=CC(=O)C(C)(C)O1,CHEMBL56918&CHEMBL3594&CC(=CCOc1ccc2ccc(=O)oc2c1)C1=CC(=O)C(C)(C)O1
CC(=CCOc1ccc2ccc(=O)oc2c1)CCC(=O)C(C)(C)O,CHEMBL2003049&CHEMBL3594&CC(=CCOc1ccc2ccc(=O)oc2c1)CCC(=O)C(C)(C)O
CC(=CCc1cc2ccc(=O)oc2cc1O)CO,CHEMBL2334353&CHEMBL3594&CC(=CCc1cc2ccc(=O)oc2cc1O)CO
CC(=NNC(=O)Nc1n[nH]c(=S)s1)c1ccc(Br)cc1,CHEMBL235501&CHEMBL3594&CC(=NNC(=O)Nc1n[nH]c(=S)s1)c1ccc(Br)cc1
CC(=NNC(=O)Nc1n[nH]c(=S)s1)c1ccc(Cl)cc1,CHEMBL391990&CHEMBL3594&CC(=NNC(=O)Nc1n[nH]c(=S)s1)c1ccc(Cl)cc1
CC(=NNC(=O)Nc1n[nH]c(=S)s1)c1ccc([N+](=O)[O-])cc1,CHEMBL235502&CHEMBL3594&CC(=NNC(=O)Nc1n[nH]c(=S)s1)c1ccc([N+](=O)[O-])cc1
CC(=NNC(=O)Nc1n[nH]c(=S)s1)c1ccccc1,CHEMBL235692&CHEMBL3594&CC(=NNC(=O)Nc1n[nH]c(=S)s1)c1ccccc1
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1cc2cc(Br)ccc2oc1=O,CHEMBL4764288&CHEMBL3594&CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1cc2cc(Br)ccc2oc1=O
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1cc2ccccc2oc1=O,CHEMBL4756105&CHEMBL3594&CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1cc2ccccc2oc1=O
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(Br)cc1,CHEMBL4854779&CHEMBL3594&CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(Br)cc1
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(Cl)cc1,CHEMBL4848298&CHEMBL3594&CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(Cl)cc1
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(F)cc1,CHEMBL4863150&CHEMBL3594&CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(F)cc1
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)C3C(C2=O)C2(Cl)C(Cl)=C(Cl)C3(Cl)C2(Cl)Cl)cc1,CHEMBL5196185&CHEMBL3594&CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)C3C(C2=O)C2(Cl)C(Cl)=C(Cl)C3(Cl)C2(Cl)Cl)cc1
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)C3CC=CCC3C2=O)cc1,CHEMBL5183653&CHEMBL3594&CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)C3CC=CCC3C2=O)cc1
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3c(Br)c(Br)c(Br)c(Br)c3C2=O)cc1,CHEMBL5204952&CHEMBL3594&CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3c(Br)c(Br)c(Br)c(Br)c3C2=O)cc1
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3c(Cl)c(Cl)c(Cl)c(Cl)c3C2=O)cc1,CHEMBL4520545&CHEMBL3594&CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3c(Cl)c(Cl)c(Cl)c(Cl)c3C2=O)cc1
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3cc(Cl)c(Cl)cc3C2=O)cc1,CHEMBL5180451&CHEMBL3594&CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3cc(Cl)c(Cl)cc3C2=O)cc1
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1,CHEMBL5195474&CHEMBL3594&CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3ccc(C(C)(C)C)cc3C2=O)cc1,CHEMBL5188471&CHEMBL3594&CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3ccc(C(C)(C)C)cc3C2=O)cc1
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3ccc(C)cc3C2=O)cc1,CHEMBL5188833&CHEMBL3594&CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3ccc(C)cc3C2=O)cc1
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,CHEMBL5202860&CHEMBL3594&CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3ccccc3C2=O)cc1
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccccc1,CHEMBL4864894&CHEMBL3594&CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccccc1
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1sc2nc3ccccc3n2c1C,CHEMBL4789539&CHEMBL3594&CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1sc2nc3ccccc3n2c1C
CC(=NNC(=O)c1nc(N)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(N2CCOCC2)cc1,CHEMBL4578451&CHEMBL3594&CC(=NNC(=O)c1nc(N)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(N2CCOCC2)cc1
CC(=NNC(=O)c1nc(N)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1,CHEMBL4520887&CHEMBL3594&CC(=NNC(=O)c1nc(N)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1
CC(=NNC(=O)c1nc(N)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccncc1,CHEMBL4561594&CHEMBL3594&CC(=NNC(=O)c1nc(N)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccncc1
CC(=NNC(N)=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,CHEMBL4795119&CHEMBL3594&CC(=NNC(N)=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C
CC(=NNC(N)=S)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,CHEMBL4791577&CHEMBL3594&CC(=NNC(N)=S)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C
CC(=NNc1ccc(S(N)(=O)=O)cc1)c1cc2cc(Br)ccc2o1,CHEMBL4856055&CHEMBL3594&CC(=NNc1ccc(S(N)(=O)=O)cc1)c1cc2cc(Br)ccc2o1
CC(=NNc1ccc(S(N)(=O)=O)cc1)c1cc2cc(Br)ccc2oc1=O,CHEMBL3805919&CHEMBL3594&CC(=NNc1ccc(S(N)(=O)=O)cc1)c1cc2cc(Br)ccc2oc1=O
CC(=NNc1ccc(S(N)(=O)=O)cc1)c1cc2cc(Cl)ccc2oc1=O,CHEMBL3805906&CHEMBL3594&CC(=NNc1ccc(S(N)(=O)=O)cc1)c1cc2cc(Cl)ccc2oc1=O
CC(=NNc1ccc(S(N)(=O)=O)cc1)c1cc2ccccc2oc1=O,CHEMBL3805222&CHEMBL3594&CC(=NNc1ccc(S(N)(=O)=O)cc1)c1cc2ccccc2oc1=O
CC(=NNc1ccc(S(N)(=O)=O)cc1)c1sc2nc3ccccc3n2c1C,CHEMBL4750565&CHEMBL3594&CC(=NNc1ccc(S(N)(=O)=O)cc1)c1sc2nc3ccccc3n2c1C
CC(=NNc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,CHEMBL4780406&CHEMBL3594&CC(=NNc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C
CC(=NO)c1ccc(-c2ccc(O)c(F)c2)c(Cl)c1O,CHEMBL479836&CHEMBL3594&CC(=NO)c1ccc(-c2ccc(O)c(F)c2)c(Cl)c1O
CC(=NO)c1ccc(N2C(=O)C3C(C2=O)C2(Cl)C(Cl)=C(Cl)C3(Cl)C2(Cl)Cl)cc1,CHEMBL5187451&CHEMBL3594&CC(=NO)c1ccc(N2C(=O)C3C(C2=O)C2(Cl)C(Cl)=C(Cl)C3(Cl)C2(Cl)Cl)cc1
CC(=NO)c1ccc(N2C(=O)C3CC=CCC3C2=O)cc1,CHEMBL5205186&CHEMBL3594&CC(=NO)c1ccc(N2C(=O)C3CC=CCC3C2=O)cc1
CC(=NO)c1ccc(N2C(=O)c3c(Br)c(Br)c(Br)c(Br)c3C2=O)cc1,CHEMBL5189802&CHEMBL3594&CC(=NO)c1ccc(N2C(=O)c3c(Br)c(Br)c(Br)c(Br)c3C2=O)cc1
CC(=NO)c1ccc(N2C(=O)c3c(Cl)c(Cl)c(Cl)c(Cl)c3C2=O)cc1,CHEMBL5197226&CHEMBL3594&CC(=NO)c1ccc(N2C(=O)c3c(Cl)c(Cl)c(Cl)c(Cl)c3C2=O)cc1
CC(=NO)c1ccc(N2C(=O)c3cc(Cl)c(Cl)cc3C2=O)cc1,CHEMBL5191018&CHEMBL3594&CC(=NO)c1ccc(N2C(=O)c3cc(Cl)c(Cl)cc3C2=O)cc1
CC(=NO)c1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1,CHEMBL5199772&CHEMBL3594&CC(=NO)c1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1
CC(=NO)c1ccc(N2C(=O)c3ccc(C(C)(C)C)cc3C2=O)cc1,CHEMBL5183963&CHEMBL3594&CC(=NO)c1ccc(N2C(=O)c3ccc(C(C)(C)C)cc3C2=O)cc1
CC(=NO)c1ccc(N2C(=O)c3ccc(C)cc3C2=O)cc1,CHEMBL5206928&CHEMBL3594&CC(=NO)c1ccc(N2C(=O)c3ccc(C)cc3C2=O)cc1
CC(=NO)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,CHEMBL5190819&CHEMBL3594&CC(=NO)c1ccc(N2C(=O)c3ccccc3C2=O)cc1
CC(=O)C1(c2ccccc2)CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)CC1,CHEMBL4590736&CHEMBL3594&CC(=O)C1(c2ccccc2)CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)CC1
CC(=O)C1=NN(c2ccccc2)C(=C(C#N)C(=O)Nc2ccc(S(N)(=O)=O)cc2)S1,CHEMBL2337539&CHEMBL3594&CC(=O)C1=NN(c2ccccc2)C(=C(C#N)C(=O)Nc2ccc(S(N)(=O)=O)cc2)S1
CC(=O)CC(=O)Nc1c(C#N)c(-c2ccc(Br)cc2)cn1-c1ccc(S(N)(=O)=O)cc1,CHEMBL3342501&CHEMBL3594&CC(=O)CC(=O)Nc1c(C#N)c(-c2ccc(Br)cc2)cn1-c1ccc(S(N)(=O)=O)cc1
CC(=O)CN1C(=O)c2ccccc2S1(=O)=O,CHEMBL415079&CHEMBL3594&CC(=O)CN1C(=O)c2ccccc2S1(=O)=O
CC(=O)Cc1nc2c3c(-c4ccc(Br)cc4)cn(-c4ccc(S(N)(=O)=O)cc4)c3ncn2n1,CHEMBL3298349&CHEMBL3594&CC(=O)Cc1nc2c3c(-c4ccc(Br)cc4)cn(-c4ccc(S(N)(=O)=O)cc4)c3ncn2n1
CC(=O)N1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)C(Cc2ccccc2)C1,CHEMBL4161747_CHEMBL4169677&CHEMBL3594&CC(=O)N1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)C(Cc2ccccc2)C1
CC(=O)N1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)CC1Cc1ccccc1,CHEMBL4166970_CHEMBL4167883&CHEMBL3594&CC(=O)N1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)CC1Cc1ccccc1
CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1c(C)nn(-c2ccc(S(N)(=O)=O)cc2)c1Cl,CHEMBL3601464&CHEMBL3594&CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1c(C)nn(-c2ccc(S(N)(=O)=O)cc2)c1Cl
CC(=O)N1N=C(c2ccc(C)cc2)CC1c1c(C)nn(-c2ccc(S(N)(=O)=O)cc2)c1Cl,CHEMBL3601460&CHEMBL3594&CC(=O)N1N=C(c2ccc(C)cc2)CC1c1c(C)nn(-c2ccc(S(N)(=O)=O)cc2)c1Cl
CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(OS(N)(=O)=O)cc1,CHEMBL4473899&CHEMBL3594&CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(OS(N)(=O)=O)cc1
CC(=O)N1N=C(c2ccc(C)cc2)CC1c1cccc(OS(N)(=O)=O)c1,CHEMBL4578546&CHEMBL3594&CC(=O)N1N=C(c2ccc(C)cc2)CC1c1cccc(OS(N)(=O)=O)c1
CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(OS(N)(=O)=O)cc1,CHEMBL4519062&CHEMBL3594&CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(OS(N)(=O)=O)cc1
CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1cccc(OS(N)(=O)=O)c1,CHEMBL4452172&CHEMBL3594&CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1cccc(OS(N)(=O)=O)c1
CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1c(C)nn(-c2ccc(S(N)(=O)=O)cc2)c1Cl,CHEMBL3601463&CHEMBL3594&CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1c(C)nn(-c2ccc(S(N)(=O)=O)cc2)c1Cl
CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(OS(N)(=O)=O)cc1,CHEMBL4532533&CHEMBL3594&CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(OS(N)(=O)=O)cc1
CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1cccc(OS(N)(=O)=O)c1,CHEMBL4539997&CHEMBL3594&CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1cccc(OS(N)(=O)=O)c1
CC(=O)N1N=C(c2ccc(Cl)cc2Cl)CC1c1ccc(OS(N)(=O)=O)cc1,CHEMBL4453349&CHEMBL3594&CC(=O)N1N=C(c2ccc(Cl)cc2Cl)CC1c1ccc(OS(N)(=O)=O)cc1
CC(=O)N1N=C(c2ccc(Cl)cc2Cl)CC1c1cccc(OS(N)(=O)=O)c1,CHEMBL4465172&CHEMBL3594&CC(=O)N1N=C(c2ccc(Cl)cc2Cl)CC1c1cccc(OS(N)(=O)=O)c1
CC(=O)N1N=C(c2ccc(F)cc2)CC1c1c(C)nn(-c2ccc(S(N)(=O)=O)cc2)c1Cl,CHEMBL3601462&CHEMBL3594&CC(=O)N1N=C(c2ccc(F)cc2)CC1c1c(C)nn(-c2ccc(S(N)(=O)=O)cc2)c1Cl
CC(=O)N1N=C(c2ccc(F)cc2)CC1c1cccc(OS(N)(=O)=O)c1,CHEMBL4561870&CHEMBL3594&CC(=O)N1N=C(c2ccc(F)cc2)CC1c1cccc(OS(N)(=O)=O)c1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1c(Cl)cccc1Cl,CHEMBL4532575&CHEMBL3594&CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1c(Cl)cccc1Cl
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1cc(Cl)ccc1Cl,CHEMBL4459675&CHEMBL3594&CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1cc(Cl)ccc1Cl
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(C(F)(F)F)cc1,CHEMBL4580659&CHEMBL3594&CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(C(F)(F)F)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(C)cc1,CHEMBL4441496&CHEMBL3594&CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(C)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(Cl)cc1,CHEMBL4438539&CHEMBL3594&CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(Cl)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(Cl)cc1Cl,CHEMBL4567031&CHEMBL3594&CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(Cl)cc1Cl
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(F)cc1,CHEMBL4454540&CHEMBL3594&CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(F)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc([N+](=O)[O-])cc1,CHEMBL4590447&CHEMBL3594&CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc([N+](=O)[O-])cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1cccc(Cl)c1,CHEMBL4581991&CHEMBL3594&CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1cccc(Cl)c1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1cccc2ccccc12,CHEMBL4465274&CHEMBL3594&CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1cccc2ccccc12
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1,CHEMBL4540711&CHEMBL3594&CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CHEMBL4559197&CHEMBL3594&CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl
