core,substituents,cid,tid,smiles,analogue_series_id
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,C=CCC[*:1],CHEMBL4217666,CHEMBL220,C=CCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,2
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,C=CC[*:1],CHEMBL4212713,CHEMBL220,C=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,2
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CC(C)=CC[*:1],CHEMBL4207386,CHEMBL220,CC(C)=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,2
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CCCCCCCC[*:1],CHEMBL4203988,CHEMBL220,CCCCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,2
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CCCCCC[*:1],CHEMBL4217746,CHEMBL220,CCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,2
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CCCC[*:1],CHEMBL4208322,CHEMBL220,CCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,2
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CCC[*:1],CHEMBL4213147,CHEMBL220,CCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,2
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CC[*:1],CHEMBL4209420,CHEMBL220,CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,2
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,Cc1ccccc1C[*:1],CHEMBL4210517,CHEMBL220,Cc1ccccc1CNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,2
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,N#Cc1ccccc1C[*:1],CHEMBL4202749,CHEMBL220,N#Cc1ccccc1CNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,2
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,c1ccc(CCC[*:1])cc1,CHEMBL4210020,CHEMBL220,O=C(CNCCCc1ccccc1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,2
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,Fc1cc(F)cc(C[*:1])c1,CHEMBL4207101,CHEMBL220,O=C(CNCc1cc(F)cc(F)c1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,2
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,Fc1ccccc1C[*:1],CHEMBL4205651,CHEMBL220,O=C(CNCc1ccccc1F)Nc1ccc2nc3n(c(=O)c2c1)CCC3,2
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,c1ccc(C[*:1])cc1,CHEMBL4214932,CHEMBL220,O=C(CNCc1ccccc1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,2
C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(O[*:1])cc1,C#CC[*:1],CHEMBL4542112,CHEMBL220,C#CCOc1ccc(C=NNc2c3c(nc4ccccc24)CCCC3)cc1,3
C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(O[*:1])cc1,c1ccc(-n2cc(C[*:1])nn2)cc1,CHEMBL4445026,CHEMBL220,C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(OCc2cn(-c3ccccc3)nn2)cc1,3
N#Cc1c(NCCCCC2CCN(Cc3ccccc3)CC2)nc(N[*:1])c(C#N)c1[*:2],[*:1].[*:2],CHEMBL2088786,CHEMBL220,N#Cc1cc(C#N)c(NCCCCC2CCN(Cc3ccccc3)CC2)nc1N,4
N#Cc1c(NCCCCC2CCN(Cc3ccccc3)CC2)nc(N[*:1])c(C#N)c1[*:2],C#CC[*:1].[*:2],CHEMBL4225157,CHEMBL220,C#CCNc1nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)cc1C#N,4
N#Cc1c(NCCCCC2CCN(Cc3ccccc3)CC2)nc(N[*:1])c(C#N)c1[*:2],c1ccc([*:2])cc1.[*:1],CHEMBL2088782,CHEMBL220,N#Cc1c(N)nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,4
COc1ccc2nc3c(c(NCCC[*:1])c2c1)CCCC3,[*:1],CHEMBL1257996,CHEMBL220,CCCNc1c2c(nc3ccc(OC)cc13)CCCC2,5
COc1ccc2nc3c(c(NCCC[*:1])c2c1)CCCC3,C=C[*:1],CHEMBL1917825,CHEMBL220,C=CCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,5
COc1ccc2nc3c(c(NCCC[*:1])c2c1)CCCC3,CCCCCCCCC[*:1],CHEMBL1257525,CHEMBL220,CCCCCCCCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,5
COc1ccc2nc3c(c(NCCC[*:1])c2c1)CCCC3,CCCCCC[*:1],CHEMBL1257644,CHEMBL220,CCCCCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,5
COc1ccc2nc3c(c(NCCC[*:1])c2c1)CCCC3,CCCCC[*:1],CHEMBL1257766,CHEMBL220,CCCCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,5
COc1ccc2nc3c(c(NCCC[*:1])c2c1)CCCC3,CCCC[*:1],CHEMBL1257767_CHEMBL1618106,CHEMBL220,CCCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,5
COc1ccc2nc3c(c(NCCC[*:1])c2c1)CCCC3,CCC[*:1],CHEMBL1257885_CHEMBL1618217,CHEMBL220,CCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,5
COc1ccc2nc3c(c(NCCC[*:1])c2c1)CCCC3,CC[*:1],CHEMBL1257886,CHEMBL220,CCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,5
Nc1c2c(nc3ccc(O[*:1])cc13)CCCC2,[*:1],CHEMBL1161715,CHEMBL220,Nc1c2c(nc3ccc(O)cc13)CCCC2,6
Nc1c2c(nc3ccc(O[*:1])cc13)CCCC2,C[*:1],CHEMBL1256415_CHEMBL4872783,CHEMBL220,COc1ccc2nc3c(c(N)c2c1)CCCC3,6
S=C(NNc1c2c(nc3ccccc13)CCCC2)[*:1],C=CCN[*:1],CHEMBL4556651,CHEMBL220,C=CCNC(=S)NNc1c2c(nc3ccccc13)CCCC2,7
S=C(NNc1c2c(nc3ccccc13)CCCC2)[*:1],COc1ccc(N[*:1])cc1,CHEMBL4525409,CHEMBL220,COc1ccc(NC(=S)NNc2c3c(nc4ccccc24)CCCC3)cc1,7
S=C(NNc1c2c(nc3ccccc13)CCCC2)[*:1],c1ccc(CN[*:1])cc1,CHEMBL4458648,CHEMBL220,S=C(NCc1ccccc1)NNc1c2c(nc3ccccc13)CCCC2,7
S=C(NNc1c2c(nc3ccccc13)CCCC2)[*:1],Brc1ccc(N[*:1])cc1,CHEMBL4435178,CHEMBL220,S=C(NNc1c2c(nc3ccccc13)CCCC2)Nc1ccc(Br)cc1,7
S=C(NNc1c2c(nc3ccccc13)CCCC2)[*:1],Clc1ccc(N[*:1])cc1,CHEMBL4435058,CHEMBL220,S=C(NNc1c2c(nc3ccccc13)CCCC2)Nc1ccc(Cl)cc1,7
S=C(NNc1c2c(nc3ccccc13)CCCC2)[*:1],c1ccc(N[*:1])cc1,CHEMBL4580216,CHEMBL220,S=C(NNc1c2c(nc3ccccc13)CCCC2)Nc1ccccc1,7
CC=C1C2C=C(C)CC1(N=Cc1ccc(O[*:1])cc1)c1ccc(=O)[nH]c1C2,C=CC[*:1],CHEMBL606538,CHEMBL220,C=CCOc1ccc(C=NC23CC(C)=CC(Cc4[nH]c(=O)ccc42)C3=CC)cc1,8
CC=C1C2C=C(C)CC1(N=Cc1ccc(O[*:1])cc1)c1ccc(=O)[nH]c1C2,C[*:1],CHEMBL594870,CHEMBL220,CC=C1C2C=C(C)CC1(N=Cc1ccc(OC)cc1)c1ccc(=O)[nH]c1C2,8
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)[*:1])C(O)CC3(C)C5CCC4C2(C)CS1,[*:1],CHEMBL1783521,CHEMBL220,CNC(C)C1C(O)CC2(C)C3CCC4C5(C)CSC(C(C)C)=NC5CCC45CC35C(=O)CC12C,9
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)[*:1])C(O)CC3(C)C5CCC4C2(C)CS1,CC(=O)[*:1],CHEMBL1783522,CHEMBL220,CC(=O)N(C)C(C)C1C(O)CC2(C)C3CCC4C5(C)CSC(C(C)C)=NC5CCC45CC35C(=O)CC12C,9
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)[*:1])C(O)CC3(C)C5CCC4C2(C)CS1,C[*:1],CHEMBL1783520,CHEMBL220,CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)CS1,9
CNC(=O)Oc1ccc2c(c1)C1(C)CCN([*:1])C1N2[*:2],C[*:1].[*:2],CHEMBL1241427_CHEMBL431784_CHEMBL99414,CHEMBL220,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2,10
CNC(=O)Oc1ccc2c(c1)C1(C)CCN([*:1])C1N2[*:2],C[*:2].[*:1],CHEMBL305670_CHEMBL74089,CHEMBL220,CNC(=O)Oc1ccc2c(c1)C1(C)CCNC1N2C,10
CNC(=O)Oc1ccc2c(c1)C1(C)CCN([*:1])C1N2[*:2],C=CC[*:1].C[*:2],CHEMBL307721_CHEMBL74620,CHEMBL220,C=CCN1CCC2(C)c3cc(OC(=O)NC)ccc3N(C)C12,10
CNC(=O)Oc1ccc2c(c1)C1(C)CCN([*:1])C1N2[*:2],C[*:1].O=C[*:2],CHEMBL1243170_CHEMBL99581,CHEMBL220,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C=O,10
CNC(=O)Oc1ccc2c(c1)C1(C)CCN([*:1])C1N2[*:2],C[*:2].c1ccc(C[*:1])cc1,CHEMBL74257_CHEMBL76241,CHEMBL220,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(Cc3ccccc3)C1N2C,10
CNC(=O)Oc1ccc2c(c1)C1(C)CCN([*:1])C1N2[*:2],C[*:2].c1ccc(CC[*:1])cc1,CHEMBL306057_CHEMBL75729,CHEMBL220,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(CCc3ccccc3)C1N2C,10
CNC(=O)Oc1ccc2c(c1)C1(C)CCN([*:1])C1N2[*:2],C[*:1].c1ccc(C[*:2])cc1,CHEMBL1243076_CHEMBL317162_CHEMBL80221,CHEMBL220,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2Cc1ccccc1,10
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,C=CC[*:1],CHEMBL189122,CHEMBL220,C=CC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1,11
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,CCC[*:1],CHEMBL187330,CHEMBL220,CCC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1,11
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,CC[*:1],CHEMBL188753,CHEMBL220,CC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1,11
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,CCOCC[*:1],CHEMBL186264,CHEMBL220,CCOCC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1,11
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,COC(=O)c1ccc(C[*:1])cc1,CHEMBL188011,CHEMBL220,COC(=O)c1ccc(C[n+]2ccc(CCC(=O)C3Cc4cc(OC)c(OC)cc4S3)cc2)cc1,11
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,COCC[*:1],CHEMBL189774,CHEMBL220,COCC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1,11
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,C[*:1],CHEMBL366114,CHEMBL220,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](C)cc1)C2,11
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,Fc1ccc(C[*:1])cc1,CHEMBL187818,CHEMBL220,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3ccc(F)cc3)cc1)C2,11
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,C1CC1C[*:1],CHEMBL189517,CHEMBL220,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](CC3CC3)cc1)C2,11
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,c1cc(C[*:1])cs1,CHEMBL362752,CHEMBL220,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3ccsc3)cc1)C2,11
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,C1CC(C[*:1])C1,CHEMBL365904,CHEMBL220,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](CC3CCC3)cc1)C2,11
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,O=[N+]([O-])c1cc(C[*:1])co1,CHEMBL610242,CHEMBL220,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3coc([N+](=O)[O-])c3)cc1)C2,11
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,c1ccc(C[*:1])cc1,CHEMBL186042,CHEMBL220,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3ccccc3)cc1)C2,11
c1ccc(CN2CCC(CCc3noc4cc(N[*:1])ccc34)CC2)cc1,[*:1],CHEMBL420625,CHEMBL220,Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,12
c1ccc(CN2CCC(CCc3noc4cc(N[*:1])ccc34)CC2)cc1,CC(=O)[*:1],CHEMBL92736,CHEMBL220,CC(=O)Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,12
c1ccc(CN2CCC(CCc3noc4cc(N[*:1])ccc34)CC2)cc1,CS(=O)(=O)[*:1],CHEMBL1651246,CHEMBL220,CS(=O)(=O)Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,12
c1ccc(CN2CCC(CCc3noc4cc(N[*:1])ccc34)CC2)cc1,O=C(c1ccccc1)[*:1],CHEMBL93123,CHEMBL220,O=C(Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1)c1ccccc1,12
c1ccc(CN2CCC(CCc3noc4cc(N[*:1])ccc34)CC2)cc1,O=S(=O)(c1ccccc1)[*:1],CHEMBL92955,CHEMBL220,O=S(=O)(Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1)c1ccccc1,12
c1ccc(CCNc2nc(N[*:1])nc3ccccc23)cc1,CC(=O)[*:1],CHEMBL4085114,CHEMBL220,CC(=O)Nc1nc(NCCc2ccccc2)c2ccccc2n1,13
c1ccc(CCNc2nc(N[*:1])nc3ccccc23)cc1,CC(C)[*:1],CHEMBL4070462,CHEMBL220,CC(C)Nc1nc(NCCc2ccccc2)c2ccccc2n1,13
c1ccc(CCNc2nc(N[*:1])nc3ccccc23)cc1,CCC[*:1],CHEMBL4083601,CHEMBL220,CCCNc1nc(NCCc2ccccc2)c2ccccc2n1,13
c1ccc(CCNc2nc(N[*:1])nc3ccccc23)cc1,CC[*:1],CHEMBL4061837,CHEMBL220,CCNc1nc(NCCc2ccccc2)c2ccccc2n1,13
c1ccc(CCNc2nc(N[*:1])nc3ccccc23)cc1,C[*:1],CHEMBL4064773,CHEMBL220,CNc1nc(NCCc2ccccc2)c2ccccc2n1,13
c1ccc(CCNc2nc(N[*:1])nc3ccccc23)cc1,NC(=O)[*:1],CHEMBL4070380,CHEMBL220,NC(=O)Nc1nc(NCCc2ccccc2)c2ccccc2n1,13
c1ccc(CCNc2nc(N[*:1])nc3ccccc23)cc1,C1CC1[*:1],CHEMBL4091385,CHEMBL220,c1ccc(CCNc2nc(NC3CC3)nc3ccccc23)cc1,13
CC(=O)CCCCn1c(=O)c2c(ncn2[*:1])n(C)c1=O,C[*:1],CHEMBL628,CHEMBL220,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,14
CC(=O)CCCCn1c(=O)c2c(ncn2[*:1])n(C)c1=O,CCC[*:1],CHEMBL1079905,CHEMBL220,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,14
c1ccc(CNc2nc(N[*:1])nc3ccccc23)cc1,CC(=O)[*:1],CHEMBL4061746,CHEMBL220,CC(=O)Nc1nc(NCc2ccccc2)c2ccccc2n1,15
c1ccc(CNc2nc(N[*:1])nc3ccccc23)cc1,CC(C)[*:1],CHEMBL3262251,CHEMBL220,CC(C)Nc1nc(NCc2ccccc2)c2ccccc2n1,15
c1ccc(CNc2nc(N[*:1])nc3ccccc23)cc1,CCC[*:1],CHEMBL4105088,CHEMBL220,CCCNc1nc(NCc2ccccc2)c2ccccc2n1,15
c1ccc(CNc2nc(N[*:1])nc3ccccc23)cc1,CC[*:1],CHEMBL4079345,CHEMBL220,CCNc1nc(NCc2ccccc2)c2ccccc2n1,15
c1ccc(CNc2nc(N[*:1])nc3ccccc23)cc1,C[*:1],CHEMBL1626455,CHEMBL220,CNc1nc(NCc2ccccc2)c2ccccc2n1,15
c1ccc(CNc2nc(N[*:1])nc3ccccc23)cc1,NC(=O)[*:1],CHEMBL4081013,CHEMBL220,NC(=O)Nc1nc(NCc2ccccc2)c2ccccc2n1,15
c1ccc(CNc2nc(N[*:1])nc3ccccc23)cc1,C1CC1[*:1],CHEMBL4067481,CHEMBL220,c1ccc(CNc2nc(NC3CC3)nc3ccccc23)cc1,15
O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)C(Cc1c[nH]c2ccccc12)N[*:1],[*:1],CHEMBL3343931_CHEMBL4540429,CHEMBL220,NC(Cc1c[nH]c2ccccc12)C(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,16
O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)C(Cc1c[nH]c2ccccc12)N[*:1],CC(=O)[*:1],CHEMBL3343932,CHEMBL220,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,16
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,CC(=O)c1ccc([*:1])cc1,CHEMBL5176580,CHEMBL220,CC(=O)c1ccc(N2CCN(CCC(=O)Nc3nc4c(C)cccc4s3)CC2)cc1,17
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,CC(C)(C)[*:1],CHEMBL5171428,CHEMBL220,Cc1cccc2sc(NC(=O)CCN3CCN(C(C)(C)C)CC3)nc12,17
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,CC(C)[*:1],CHEMBL5183248,CHEMBL220,Cc1cccc2sc(NC(=O)CCN3CCN(C(C)C)CC3)nc12,17
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,C1CCC(C[*:1])CC1,CHEMBL5204934,CHEMBL220,Cc1cccc2sc(NC(=O)CCN3CCN(CC4CCCCC4)CC3)nc12,17
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,C1COC(C[*:1])C1,CHEMBL5207817,CHEMBL220,Cc1cccc2sc(NC(=O)CCN3CCN(CC4CCCO4)CC3)nc12,17
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,Fc1ccccc1C[*:1],CHEMBL5173420,CHEMBL220,Cc1cccc2sc(NC(=O)CCN3CCN(Cc4ccccc4F)CC3)nc12,17
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,CN(C)CC[*:1],CHEMBL5207906,CHEMBL220,Cc1cccc2sc(NC(=O)CCN3CCN(CCN(C)C)CC3)nc12,17
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,CN(C)CCC[*:1],CHEMBL5194197,CHEMBL220,Cc1cccc2sc(NC(=O)CCN3CCN(CCCN(C)C)CC3)nc12,17
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,CC(C)N(CC[*:1])C(C)C,CHEMBL5205006,CHEMBL220,Cc1cccc2sc(NC(=O)CCN3CCN(CCN(C(C)C)C(C)C)CC3)nc12,17
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[*:1])cc1,c1ccc2c[n+]([*:1])ccc2c1,CHEMBL2159660,CHEMBL220,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2ccc3ccccc3c2)cc1,18
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[*:1])cc1,c1cc[n+]([*:1])cc1,CHEMBL2159663,CHEMBL220,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2ccccc2)cc1,18
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[*:1])cc1,c1ccc2c(c1)ccc[n+]2[*:1],CHEMBL2159662,CHEMBL220,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2cccc3ccccc32)cc1,18
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCC[*:1])cc1,c1cc[n+](CC[*:1])cc1,CHEMBL2159664,CHEMBL220,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCCC[n+]2ccccc2)cc1,19
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCC[*:1])cc1,c1ccc2c(c1)ccc[n+]2[*:1],CHEMBL2159658,CHEMBL220,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCC[n+]2cccc3ccccc32)cc1,19
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCC[*:1])cc1,c1ccc2c[n+]([*:1])ccc2c1,CHEMBL2159659,CHEMBL220,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCC[n+]2ccc3ccccc3c2)cc1,19
CC(C)(C)OC(=O)Nc1ccc(O)c(C(=O)NCCC[*:1])c1,C1CCN([*:1])CC1,CHEMBL5220695,CHEMBL220,CC(C)(C)OC(=O)Nc1ccc(O)c(C(=O)NCCCN2CCCCC2)c1,20
CC(C)(C)OC(=O)Nc1ccc(O)c(C(=O)NCCC[*:1])c1,CC1CCCCN1[*:1],CHEMBL5219239,CHEMBL220,CC1CCCCN1CCCNC(=O)c1cc(NC(=O)OC(C)(C)C)ccc1O,20
O=C(C1=C(Nc2ccccc2)CC(c2ccccc2)N(c2ccccc2)C1c1ccccc1)[*:1],CC(C)(C)O[*:1],CHEMBL3597060,CHEMBL220,CC(C)(C)OC(=O)C1=C(Nc2ccccc2)CC(c2ccccc2)N(c2ccccc2)C1c1ccccc1,21
O=C(C1=C(Nc2ccccc2)CC(c2ccccc2)N(c2ccccc2)C1c1ccccc1)[*:1],CCO[*:1],CHEMBL3597000,CHEMBL220,CCOC(=O)C1=C(Nc2ccccc2)CC(c2ccccc2)N(c2ccccc2)C1c1ccccc1,21
O=C(C1=C(Nc2ccccc2)CC(c2ccccc2)N(c2ccccc2)C1c1ccccc1)[*:1],CO[*:1],CHEMBL3597001,CHEMBL220,COC(=O)C1=C(Nc2ccccc2)CC(c2ccccc2)N(c2ccccc2)C1c1ccccc1,21
O=C(NCCNc1c2c(nc3ccccc13)CCCC2)C(Cc1c[nH]c2ccccc12)N[*:1],[*:1],CHEMBL4459500_CHEMBL525917,CHEMBL220,NC(Cc1c[nH]c2ccccc12)C(=O)NCCNc1c2c(nc3ccccc13)CCCC2,22
O=C(NCCNc1c2c(nc3ccccc13)CCCC2)C(Cc1c[nH]c2ccccc12)N[*:1],CC(C)(C)OC(=O)[*:1],CHEMBL502244,CHEMBL220,CC(C)(C)OC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCNc1c2c(nc3ccccc13)CCCC2,22
CC(C)=CCCC(C)=CCc1ccc(O[*:2])c2nc3cccc(O[*:1])c3nc12,[*:1].[*:2],CHEMBL2071424,CHEMBL220,CC(C)=CCCC(C)=CCc1ccc(O)c2nc3cccc(O)c3nc12,23
CC(C)=CCCC(C)=CCc1ccc(O[*:2])c2nc3cccc(O[*:1])c3nc12,CC(=O)[*:1].CC(=O)[*:2],CHEMBL2071425,CHEMBL220,CC(=O)Oc1cccc2nc3c(OC(C)=O)ccc(CC=C(C)CCC=C(C)C)c3nc12,23
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN([*:1])CC2)cc(C(C)(C)C)c1O,N#Cc1ccc(C[*:1])cc1,CHEMBL4278260,CHEMBL220,CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccc(C#N)cc3)CC2)cc(C(C)(C)C)c1O,24
