smiles,cid_tid_smiles
C=CCNC(=S)NNc1c2c(nc3ccccc13)CCCC2,CHEMBL4556651&CHEMBL1914&C=CCNC(=S)NNc1c2c(nc3ccccc13)CCCC2
C=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,CHEMBL4212713&CHEMBL1914&C=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3
CC(=O)N(CCCNc1c2c(nc3ccccc13)CCCC2)CCCSc1c2c(nc3ccccc13)CCCC2,CHEMBL179192&CHEMBL1914&CC(=O)N(CCCNc1c2c(nc3ccccc13)CCCC2)CCCSc1c2c(nc3ccccc13)CCCC2
CC(=O)N(Cc1csc(COc2ccc(C)cc2)n1)CC(C)C,CHEMBL5191237&CHEMBL1914&CC(=O)N(Cc1csc(COc2ccc(C)cc2)n1)CC(C)C
CC(=O)NC(CCCCn1cc(-c2ccccc2)nn1)C(=O)NCC1CCN(Cc2ccccc2)CC1,CHEMBL4445099&CHEMBL1914&CC(=O)NC(CCCCn1cc(-c2ccccc2)nn1)C(=O)NCC1CCN(Cc2ccccc2)CC1
CC(=O)NC(Cn1cc(-c2ccccc2)nn1)C(=O)NCC1CCN(Cc2ccccc2)CC1,CHEMBL4464964&CHEMBL1914&CC(=O)NC(Cn1cc(-c2ccccc2)nn1)C(=O)NCC1CCN(Cc2ccccc2)CC1
CC(=O)NC1=NN(C(C)=O)C(C)(c2ccccc2)S1,CHEMBL1413473_CHEMBL4283764&CHEMBL1914&CC(=O)NC1=NN(C(C)=O)C(C)(c2ccccc2)S1
CC(=O)NC1C2C=C(C)CC1c1c(nc3cc(Cl)ccc3c1N)C2,CHEMBL214467&CHEMBL1914&CC(=O)NC1C2C=C(C)CC1c1c(nc3cc(Cl)ccc3c1N)C2
CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCNc3c4c(nc5ccccc35)CCCC4)cc12,CHEMBL3642041&CHEMBL1914&CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCNc3c4c(nc5ccccc35)CCCC4)cc12
CC(=O)Nc1ccc2nc3c(c(N4CCCCC4)c2c1)CCCC3,CHEMBL5185354&CHEMBL1914&CC(=O)Nc1ccc2nc3c(c(N4CCCCC4)c2c1)CCCC3
CC(=O)c1c(-c2ccc(OCCCCCCCN(C)Cc3ccccc3)cc2)oc2ccccc12,CHEMBL511948&CHEMBL1914&CC(=O)c1c(-c2ccc(OCCCCCCCN(C)Cc3ccccc3)cc2)oc2ccccc12
CC(=O)c1ccc(N2CCN(CCC(=O)Nc3nc4c(C)cccc4s3)CC2)cc1,CHEMBL5176580&CHEMBL1914&CC(=O)c1ccc(N2CCN(CCC(=O)Nc3nc4c(C)cccc4s3)CC2)cc1
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCCC[n+]2ccc3ccccc3c2)cc1,CHEMBL2159661&CHEMBL1914&CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCCC[n+]2ccc3ccccc3c2)cc1
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCCC[n+]2ccccc2)cc1,CHEMBL2159664&CHEMBL1914&CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCCC[n+]2ccccc2)cc1
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2ccc3ccccc3c2)cc1,CHEMBL2159660&CHEMBL1914&CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2ccc3ccccc3c2)cc1
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2cccc3ccccc32)cc1,CHEMBL2159662&CHEMBL1914&CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2cccc3ccccc32)cc1
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2ccccc2)cc1,CHEMBL2159663&CHEMBL1914&CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2ccccc2)cc1
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCC[n+]2ccc3ccccc3c2)cc1,CHEMBL2159659&CHEMBL1914&CC(=O)c1ccccc1NC(=O)c1ccc(OCCCC[n+]2ccc3ccccc3c2)cc1
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCC[n+]2cccc3ccccc32)cc1,CHEMBL2159658&CHEMBL1914&CC(=O)c1ccccc1NC(=O)c1ccc(OCCCC[n+]2cccc3ccccc32)cc1
CC(C)(C)CNCC(O)C(Cc1ccccc1)NC(=O)C(c1ccccc1)c1ccccc1,CHEMBL4855794&CHEMBL1914&CC(C)(C)CNCC(O)C(Cc1ccccc1)NC(=O)C(c1ccccc1)c1ccccc1
CC(C)(C)CNCC(O)C(Cc1ccccc1)NCC(c1ccccc1)c1ccccc1,CHEMBL4862200&CHEMBL1914&CC(C)(C)CNCC(O)C(Cc1ccccc1)NCC(c1ccccc1)c1ccccc1
CC(C)(C)OC(=O)N1c2ccccc2Sc2ccccc21,CHEMBL444507&CHEMBL1914&CC(C)(C)OC(=O)N1c2ccccc2Sc2ccccc21
CC(C)(C)OC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCNc1c2c(nc3ccccc13)CCCC2,CHEMBL502244&CHEMBL1914&CC(C)(C)OC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCNc1c2c(nc3ccccc13)CCCC2
CC(C)(C)c1cc(C(=O)CNCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,CHEMBL4286736&CHEMBL1914&CC(C)(C)c1cc(C(=O)CNCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O
CC(C)(C)c1cc[n+](C=C2C=C3CC(=C[n+]4ccc(C(C)(C)C)cc4)C=CC3=CC2)cc1,CHEMBL1642988&CHEMBL1914&CC(C)(C)c1cc[n+](C=C2C=C3CC(=C[n+]4ccc(C(C)(C)C)cc4)C=CC3=CC2)cc1
CC(C)(C)c1cc[n+](CC=CC[n+]2ccc(C(C)(C)C)cc2)cc1,CHEMBL1642983_CHEMBL1642984&CHEMBL1914&CC(C)(C)c1cc[n+](CC=CC[n+]2ccc(C(C)(C)C)cc2)cc1
CC(C)(C)c1cc[n+](CCCCCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,CHEMBL594629&CHEMBL1914&CC(C)(C)c1cc[n+](CCCCCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1
CC(C)(C)c1cc[n+](CCCCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,CHEMBL1642980&CHEMBL1914&CC(C)(C)c1cc[n+](CCCCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1
CC(C)(C)c1cc[n+](CCCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,CHEMBL1642979&CHEMBL1914&CC(C)(C)c1cc[n+](CCCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1
CC(C)(C)c1cc[n+](CCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,CHEMBL1642978&CHEMBL1914&CC(C)(C)c1cc[n+](CCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1
CC(C)(C)c1cc[n+](CCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,CHEMBL1642977&CHEMBL1914&CC(C)(C)c1cc[n+](CCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1
CC(C)(C)c1cc[n+](CCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,CHEMBL1642976&CHEMBL1914&CC(C)(C)c1cc[n+](CCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1
CC(C)(C)c1cc[n+](CCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,CHEMBL1642975&CHEMBL1914&CC(C)(C)c1cc[n+](CCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1
CC(C)(C)c1cc[n+](CCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,CHEMBL1642974&CHEMBL1914&CC(C)(C)c1cc[n+](CCCCC[n+]2ccc(C(C)(C)C)cc2)cc1
CC(C)(C)c1cc[n+](CCCC[n+]2ccc(C(C)(C)C)cc2)cc1,CHEMBL1642973&CHEMBL1914&CC(C)(C)c1cc[n+](CCCC[n+]2ccc(C(C)(C)C)cc2)cc1
CC(C)(C)c1cc[n+](Cc2ccc(C[n+]3ccc(C(C)(C)C)cc3)cc2)cc1,CHEMBL1642987&CHEMBL1914&CC(C)(C)c1cc[n+](Cc2ccc(C[n+]3ccc(C(C)(C)C)cc3)cc2)cc1
CC(C)(C)c1cc[n+](Cc2cccc(C[n+]3ccc(C(C)(C)C)cc3)c2)cc1,CHEMBL1642986&CHEMBL1914&CC(C)(C)c1cc[n+](Cc2cccc(C[n+]3ccc(C(C)(C)C)cc3)c2)cc1
CC(C)(C)c1cc[n+](Cc2ccccc2C[n+]2ccc(C(C)(C)C)cc2)cc1,CHEMBL1642985&CHEMBL1914&CC(C)(C)c1cc[n+](Cc2ccccc2C[n+]2ccc(C(C)(C)C)cc2)cc1
CC(C)(C)c1ccc(CNCC(O)C(Cc2ccccc2)NC(=O)C(c2ccccc2)c2ccccc2)cc1,CHEMBL4857933&CHEMBL1914&CC(C)(C)c1ccc(CNCC(O)C(Cc2ccccc2)NC(=O)C(c2ccccc2)c2ccccc2)cc1
CC(C)(C)c1ccc(CNCC(O)C(Cc2ccccc2)NC(=O)CC(c2ccccc2)c2ccccc2)cc1,CHEMBL4851448&CHEMBL1914&CC(C)(C)c1ccc(CNCC(O)C(Cc2ccccc2)NC(=O)CC(c2ccccc2)c2ccccc2)cc1
CC(C)(C)c1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)C(c2ccccc2)c2ccccc2)c1,CHEMBL4874266&CHEMBL1914&CC(C)(C)c1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)C(c2ccccc2)c2ccccc2)c1
CC(C)(C)c1cccc(CNCC(O)CNCCC(c2ccccc2)c2ccccc2)c1,CHEMBL4860825&CHEMBL1914&CC(C)(C)c1cccc(CNCC(O)CNCCC(c2ccccc2)c2ccccc2)c1
CC(C)(C)c1ccccc1OC(=O)N1c2ccccc2Sc2ccccc21,CHEMBL445192&CHEMBL1914&CC(C)(C)c1ccccc1OC(=O)N1c2ccccc2Sc2ccccc21
CC(C)(O)CCc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3,CHEMBL1719948&CHEMBL1914&CC(C)(O)CCc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3
CC(C)=CC1Oc2cc(O)ccc2-c2oc3c4c(cc(O)c3c(=O)c21)OC(C)(C)C=C4,CHEMBL1770313_CHEMBL4168752_CHEMBL4176617&CHEMBL1914&CC(C)=CC1Oc2cc(O)ccc2-c2oc3c4c(cc(O)c3c(=O)c21)OC(C)(C)C=C4
CC(C)=CCCC(C)=CCc1c(O)cc(O)c(CC=C(C)C)c1-c1cc2ccc(O)cc2o1,CHEMBL465156&CHEMBL1914&CC(C)=CCCC(C)=CCc1c(O)cc(O)c(CC=C(C)C)c1-c1cc2ccc(O)cc2o1
CC(C)=CCCC(C)=CCc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)c(O)cc1O,CHEMBL1096939_CHEMBL4173326&CHEMBL1914&CC(C)=CCCC(C)=CCc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)c(O)cc1O
CC(C)=CCCC1(C)C=Cc2c(O)cc(-c3cc4c(O)cc(O)cc4o3)c(CC=C(C)C)c2O1,CHEMBL4175881&CHEMBL1914&CC(C)=CCCC1(C)C=Cc2c(O)cc(-c3cc4c(O)cc(O)cc4o3)c(CC=C(C)C)c2O1
CC(C)=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,CHEMBL4207386&CHEMBL1914&CC(C)=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3
CC(C)=CCc1c(-c2cc3ccc(O)cc3o2)cc2c3c1OC1(C)CCC(C3C1)C(C)(C)O2,CHEMBL4165259&CHEMBL1914&CC(C)=CCc1c(-c2cc3ccc(O)cc3o2)cc2c3c1OC1(C)CCC(C3C1)C(C)(C)O2
CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c(CC=C(C)C)c(O)cc(O)c2c1=O,CHEMBL518543&CHEMBL1914&CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c(CC=C(C)C)c(O)cc(O)c2c1=O
CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3,CHEMBL464006&CHEMBL1914&CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3
CC(C)C(=O)NC1CC=C2CC3C(=O)CC4(C)C(C(C)N(C)C)C(O)CC4(C)C3CCC2C1(C)CO,CHEMBL391686&CHEMBL1914&CC(C)C(=O)NC1CC=C2CC3C(=O)CC4(C)C(C(C)N(C)C)C(O)CC4(C)C3CCC2C1(C)CO
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)C=C1,CHEMBL1783534&CHEMBL1914&CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)C=C1
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)CN1C,CHEMBL1783532&CHEMBL1914&CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)CN1C
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)CS1,CHEMBL1783520&CHEMBL1914&CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)CS1
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)N1,CHEMBL1783533&CHEMBL1914&CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)N1
CC(C)C1=NC2CCC3C=C4C(=O)CC5(C)C(C(C)N(C)C)C(O)CC5(C)C4CCC3C2(C)CO1,CHEMBL392512&CHEMBL1914&CC(C)C1=NC2CCC3C=C4C(=O)CC5(C)C(C(C)N(C)C)C(O)CC5(C)C4CCC3C2(C)CO1
CC(C)C1c2c(-c3ccccc3)n[nH]c2Oc2nc3c(c(N)c21)CCCC3,CHEMBL3922713&CHEMBL1914&CC(C)C1c2c(-c3ccccc3)n[nH]c2Oc2nc3c(c(N)c21)CCCC3
CC(C)CN(Cc1csc(COc2ccc(C(F)(F)F)cc2)n1)C(=O)c1ccc2c(c1)OCO2,CHEMBL5175426&CHEMBL1914&CC(C)CN(Cc1csc(COc2ccc(C(F)(F)F)cc2)n1)C(=O)c1ccc2c(c1)OCO2
CC(C)CN(Cc1csc(COc2ccc(Cl)cc2)n1)C(=O)c1ccc2c(c1)OCO2,CHEMBL5207646&CHEMBL1914&CC(C)CN(Cc1csc(COc2ccc(Cl)cc2)n1)C(=O)c1ccc2c(c1)OCO2
CC(C)CN(Cc1csc(COc2ccc(F)cc2)n1)C(=O)S(=O)(=O)c1ccccc1,CHEMBL5175357&CHEMBL1914&CC(C)CN(Cc1csc(COc2ccc(F)cc2)n1)C(=O)S(=O)(=O)c1ccccc1
CC(C)CN(Cc1csc(COc2ccc(F)cc2)n1)C(=O)c1ccc2c(c1)OCO2,CHEMBL5172666&CHEMBL1914&CC(C)CN(Cc1csc(COc2ccc(F)cc2)n1)C(=O)c1ccc2c(c1)OCO2
CC(C)Cc1ccc(C=C2Oc3ccccc3C2=O)cc1,CHEMBL3950130&CHEMBL1914&CC(C)Cc1ccc(C=C2Oc3ccccc3C2=O)cc1
CC(C)N(CCn1nc(OCc2cccc3ccccc23)c2ccccc21)C(C)C,CHEMBL3116282&CHEMBL1914&CC(C)N(CCn1nc(OCc2cccc3ccccc23)c2ccccc21)C(C)C
CC(C)NCc1cccc2[nH]c3ccccc3c12,CHEMBL3752974&CHEMBL1914&CC(C)NCc1cccc2[nH]c3ccccc3c12
CC(C)Nc1nc(NCCc2ccccc2)c2ccccc2n1,CHEMBL4070462&CHEMBL1914&CC(C)Nc1nc(NCCc2ccccc2)c2ccccc2n1
CC(C)c1ccc(NC(=O)OC2CCCN(Cc3ccccc3)C2)cc1,CHEMBL4800026&CHEMBL1914&CC(C)c1ccc(NC(=O)OC2CCCN(Cc3ccccc3)C2)cc1
CC(C)c1ccc(NC(=O)OC2CCN(Cc3ccccc3)CC2)cc1,CHEMBL4783852&CHEMBL1914&CC(C)c1ccc(NC(=O)OC2CCN(Cc3ccccc3)CC2)cc1
CC(C)c1ccc(NC(=O)OCC2CCCN(C3Cc4ccccc4C3)C2)cc1,CHEMBL4785480&CHEMBL1914&CC(C)c1ccc(NC(=O)OCC2CCCN(C3Cc4ccccc4C3)C2)cc1
CC(C)c1ccc(NC(=O)OCC2CCCN(Cc3ccccc3)C2)cc1,CHEMBL4792208&CHEMBL1914&CC(C)c1ccc(NC(=O)OCC2CCCN(Cc3ccccc3)C2)cc1
CC(C)c1ccc(NC(=O)OCC2CCN(Cc3ccccc3)CC2)cc1,CHEMBL4795569&CHEMBL1914&CC(C)c1ccc(NC(=O)OCC2CCN(Cc3ccccc3)CC2)cc1
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCC(C)C2C3C)cc1,CHEMBL4068410&CHEMBL1914&CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCC(C)C2C3C)cc1
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3C)cc1,CHEMBL129837_CHEMBL383013_CHEMBL417915&CHEMBL1914&CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3C)cc1
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(CCc4ccccc4)C2N3C)cc1,CHEMBL1080386_CHEMBL54577&CHEMBL1914&CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(CCc4ccccc4)C2N3C)cc1
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(Cc4ccc(F)cc4)C2N3C)cc1,CHEMBL5220668&CHEMBL1914&CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(Cc4ccc(F)cc4)C2N3C)cc1
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCNC2N3)cc1,CHEMBL4089082_CHEMBL54470&CHEMBL1914&CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCNC2N3)cc1
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCOC2O3)cc1,CHEMBL1242981_CHEMBL179320_CHEMBL206237_CHEMBL206642&CHEMBL1914&CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCOC2O3)cc1
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)COC(C2)O3)cc1,CHEMBL178792_CHEMBL204732_CHEMBL205321&CHEMBL1914&CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)COC(C2)O3)cc1
CC(C)c1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)C(c2ccccc2)c2ccccc2)c1,CHEMBL4851264_CHEMBL4868077&CHEMBL1914&CC(C)c1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)C(c2ccccc2)c2ccccc2)c1
CC(C)c1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)CC(c2ccccc2)c2ccccc2)c1,CHEMBL4876288&CHEMBL1914&CC(C)c1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)CC(c2ccccc2)c2ccccc2)c1
CC(C1C(O)CC2(C)C3CCC4C(=CCC5N=C(C6CCCCC6)OCC54C)CC3C(=O)CC12C)N(C)C,CHEMBL237667&CHEMBL1914&CC(C1C(O)CC2(C)C3CCC4C(=CCC5N=C(C6CCCCC6)OCC54C)CC3C(=O)CC12C)N(C)C
CC(C1C(O)CC2(C)C3CCC4C(=CCC5N=C(Cc6ccccc6)OCC54C)CC3C(=O)CC12C)N(C)C,CHEMBL396189&CHEMBL1914&CC(C1C(O)CC2(C)C3CCC4C(=CCC5N=C(Cc6ccccc6)OCC54C)CC3C(=O)CC12C)N(C)C
CC(NC(=O)Oc1cccc2c1OCC1CCN(C)C21)c1ccccc1,CHEMBL371787&CHEMBL1914&CC(NC(=O)Oc1cccc2c1OCC1CCN(C)C21)c1ccccc1
CC(NCC(O)C(Cc1ccccc1)NCC(c1ccccc1)c1ccccc1)c1ccccc1,CHEMBL4858536&CHEMBL1914&CC(NCC(O)C(Cc1ccccc1)NCC(c1ccccc1)c1ccccc1)c1ccccc1
