core,substituents,cid,tid,smiles,analogue_series_id
O=C1c2ccccc2S(=O)(=O)N1[*:1],C#CC[*:1],CHEMBL3125560,CHEMBL3594,C#CCN1C(=O)c2ccccc2S1(=O)=O,2
O=C1c2ccccc2S(=O)(=O)N1[*:1],C=CC[*:1],CHEMBL3125561,CHEMBL3594,C=CCN1C(=O)c2ccccc2S1(=O)=O,2
O=C1c2ccccc2S(=O)(=O)N1[*:1],CC#CC[*:1],CHEMBL4062903,CHEMBL3594,CC#CCN1C(=O)c2ccccc2S1(=O)=O,2
O=C1c2ccccc2S(=O)(=O)N1[*:1],CC(=O)C[*:1],CHEMBL415079,CHEMBL3594,CC(=O)CN1C(=O)c2ccccc2S1(=O)=O,2
O=C1c2ccccc2S(=O)(=O)N1[*:1],CC(C[*:1])=NO,CHEMBL3125554,CHEMBL3594,CC(CN1C(=O)c2ccccc2S1(=O)=O)=NO,2
O=C1c2ccccc2S(=O)(=O)N1[*:1],CC=CC[*:1],CHEMBL3125562,CHEMBL3594,CC=CCN1C(=O)c2ccccc2S1(=O)=O,2
O=C1c2ccccc2S(=O)(=O)N1[*:1],CCCCC[*:1],CHEMBL421511,CHEMBL3594,CCCCCN1C(=O)c2ccccc2S1(=O)=O,2
O=C1c2ccccc2S(=O)(=O)N1[*:1],CCCC[*:1],CHEMBL79624,CHEMBL3594,CCCCN1C(=O)c2ccccc2S1(=O)=O,2
O=C1c2ccccc2S(=O)(=O)N1[*:1],CCC[*:1],CHEMBL4072571,CHEMBL3594,CCCN1C(=O)c2ccccc2S1(=O)=O,2
O=C1c2ccccc2S(=O)(=O)N1[*:1],CC[*:1],CHEMBL4091686,CHEMBL3594,CCN1C(=O)c2ccccc2S1(=O)=O,2
O=C1c2ccccc2S(=O)(=O)N1[*:1],CCOC(=O)C[*:1],CHEMBL3125563,CHEMBL3594,CCOC(=O)CN1C(=O)c2ccccc2S1(=O)=O,2
O=C1c2ccccc2S(=O)(=O)N1[*:1],C[*:1],CHEMBL131790,CHEMBL3594,CN1C(=O)c2ccccc2S1(=O)=O,2
O=C1c2ccccc2S(=O)(=O)N1[*:1],N#CCCC[*:1],CHEMBL3125557,CHEMBL3594,N#CCCCN1C(=O)c2ccccc2S1(=O)=O,2
O=C1c2ccccc2S(=O)(=O)N1[*:1],N#CC[*:1],CHEMBL3125559,CHEMBL3594,N#CCN1C(=O)c2ccccc2S1(=O)=O,2
O=C1c2ccccc2S(=O)(=O)N1[*:1],O=C(O)C[*:1],CHEMBL3125555,CHEMBL3594,O=C(O)CN1C(=O)c2ccccc2S1(=O)=O,2
NS(=O)(=O)c1ccc(C(=O)[*:1])cc1,C#CCN[*:1],CHEMBL386542,CHEMBL3594,C#CCNC(=O)c1ccc(S(N)(=O)=O)cc1,3
NS(=O)(=O)c1ccc(C(=O)[*:1])cc1,C#CCO[*:1],CHEMBL217569,CHEMBL3594,C#CCOC(=O)c1ccc(S(N)(=O)=O)cc1,3
NS(=O)(=O)c1ccc(C(=O)[*:1])cc1,NN[*:1],CHEMBL180323,CHEMBL3594,NNC(=O)c1ccc(S(N)(=O)=O)cc1,3
NS(=O)(=O)c1ccc(CCN([*:1])[*:2])cc1,[*:1].N=C(N)[*:2],CHEMBL2323125,CHEMBL3594,N=C(N)NCCc1ccc(S(N)(=O)=O)cc1,4
NS(=O)(=O)c1ccc(CCN([*:1])[*:2])cc1,[*:1].N=C(N)NC(=N)[*:2],CHEMBL4080055,CHEMBL3594,N=C(N)NC(=N)NCCc1ccc(S(N)(=O)=O)cc1,4
NS(=O)(=O)c1ccc(CCN([*:1])[*:2])cc1,[*:1].NS(=O)(=O)[*:2],CHEMBL2164731,CHEMBL3594,NS(=O)(=O)NCCc1ccc(S(N)(=O)=O)cc1,4
NS(=O)(=O)c1ccc(CCN([*:1])[*:2])cc1,[*:1].O=C(CCS)[*:2],CHEMBL215810,CHEMBL3594,NS(=O)(=O)c1ccc(CCNC(=O)CCS)cc1,4
NS(=O)(=O)c1ccc(CCN([*:1])[*:2])cc1,C#CC[*:1].C#CC[*:2],CHEMBL4566851,CHEMBL3594,C#CCN(CC#C)CCc1ccc(S(N)(=O)=O)cc1,4
Cc1cc(=O)oc2cc(N[*:1])ccc12,[*:1],CHEMBL270672,CHEMBL3594,Cc1cc(=O)oc2cc(N)ccc12,5
Cc1cc(=O)oc2cc(N[*:1])ccc12,C#CC[*:1],CHEMBL4586124,CHEMBL3594,C#CCNc1ccc2c(C)cc(=O)oc2c1,5
Cc1cc(=O)oc2cc(N[*:1])ccc12,CC(=O)[*:1],CHEMBL1951641,CHEMBL3594,CC(=O)Nc1ccc2c(C)cc(=O)oc2c1,5
Nc1ccc(S(=O)(=O)[*:1])cc1,C=C(C)CN[*:1],CHEMBL2333969,CHEMBL3594,C=C(C)CNS(=O)(=O)c1ccc(N)cc1,6
Nc1ccc(S(=O)(=O)[*:1])cc1,C=C(Cl)CN[*:1],CHEMBL2333976,CHEMBL3594,C=C(Cl)CNS(=O)(=O)c1ccc(N)cc1,6
Nc1ccc(S(=O)(=O)[*:1])cc1,CCCN[*:1],CHEMBL2333968,CHEMBL3594,CCCNS(=O)(=O)c1ccc(N)cc1,6
Nc1ccc(S(=O)(=O)[*:1])cc1,O=[N+]([O-])N[*:1],CHEMBL3818845,CHEMBL3594,Nc1ccc(S(=O)(=O)N[N+](=O)[O-])cc1,6
Nc1ccc(S(=O)(=O)[*:1])cc1,O=[N+]([O-])[N-][*:1],CHEMBL4562842,CHEMBL3594,Nc1ccc(S(=O)(=O)[N-][N+](=O)[O-])cc1,6
NS(=O)(=O)c1ccc(N[*:1])cc1,[*:1],CHEMBL21,CHEMBL3594,Nc1ccc(S(N)(=O)=O)cc1,7
NS(=O)(=O)c1ccc(N[*:1])cc1,C#CC[*:1],CHEMBL4454802,CHEMBL3594,C#CCNc1ccc(S(N)(=O)=O)cc1,7
NS(=O)(=O)c1ccc(N[*:1])cc1,C=CC[*:1],CHEMBL2333964,CHEMBL3594,C=CCNc1ccc(S(N)(=O)=O)cc1,7
NS(=O)(=O)c1ccc(N[*:1])cc1,CC(=O)[*:1],CHEMBL687,CHEMBL3594,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,7
NS(=O)(=O)c1ccc(N[*:1])cc1,CC(C)C(=O)[*:1],CHEMBL23417,CHEMBL3594,CC(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,7
NS(=O)(=O)c1ccc(N[*:1])cc1,CC(F)C[*:1],CHEMBL2333966,CHEMBL3594,CC(F)CNc1ccc(S(N)(=O)=O)cc1,7
NS(=O)(=O)c1ccc(N[*:1])cc1,CCC(=O)[*:1],CHEMBL278395,CHEMBL3594,CCC(=O)Nc1ccc(S(N)(=O)=O)cc1,7
NS(=O)(=O)c1ccc(N[*:1])cc1,CCCC(=O)[*:1],CHEMBL23591,CHEMBL3594,CCCC(=O)Nc1ccc(S(N)(=O)=O)cc1,7
NS(=O)(=O)c1ccc(N[*:1])cc1,CN(C)C(=O)[*:1],CHEMBL5027578,CHEMBL3594,CN(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,7
NS(=O)(=O)c1ccc(N[*:1])cc1,CS(=O)(=O)[*:1],CHEMBL193648,CHEMBL3594,CS(=O)(=O)Nc1ccc(S(N)(=O)=O)cc1,7
NS(=O)(=O)c1ccc(N[*:1])cc1,N#CCC(=O)[*:1],CHEMBL2337540,CHEMBL3594,N#CCC(=O)Nc1ccc(S(N)(=O)=O)cc1,7
NS(=O)(=O)c1ccc(N[*:1])cc1,NS(=O)(=O)[*:1],CHEMBL2164729,CHEMBL3594,NS(=O)(=O)Nc1ccc(S(N)(=O)=O)cc1,7
NS(=O)(=O)c1ccc(N[*:1])cc1,O=C(CCS)[*:1],CHEMBL214201,CHEMBL3594,NS(=O)(=O)c1ccc(NC(=O)CCS)cc1,7
CC1=CC(O[*:1])=NS(=O)(=O)O1,C#CC[*:1],CHEMBL3322438,CHEMBL3594,C#CCOC1=NS(=O)(=O)OC(C)=C1,8
CC1=CC(O[*:1])=NS(=O)(=O)O1,C=CC[*:1],CHEMBL3322437,CHEMBL3594,C=CCOC1=NS(=O)(=O)OC(C)=C1,8
CC1=CC(O[*:1])=NS(=O)(=O)O1,N#CC[*:1],CHEMBL3322439,CHEMBL3594,CC1=CC(OCC#N)=NS(=O)(=O)O1,8
S=c1ccc2ccc(O[*:1])cc2o1,[*:1],CHEMBL1955879,CHEMBL3594,Oc1ccc2ccc(=S)oc2c1,9
S=c1ccc2ccc(O[*:1])cc2o1,C#CCCC[*:1],CHEMBL3760055,CHEMBL3594,C#CCCCOc1ccc2ccc(=S)oc2c1,9
S=c1ccc2ccc(O[*:1])cc2o1,C=CC[*:1],CHEMBL1957182,CHEMBL3594,C=CCOc1ccc2ccc(=S)oc2c1,9
NS(=O)(=O)c1ccc(O[*:1])cc1,[*:1],CHEMBL224292,CHEMBL3594,NS(=O)(=O)c1ccc(O)cc1,10
NS(=O)(=O)c1ccc(O[*:1])cc1,C#CC[*:1],CHEMBL3402961,CHEMBL3594,C#CCOc1ccc(S(N)(=O)=O)cc1,10
NS(=O)(=O)c1ccc(O[*:1])cc1,C=CC[*:1],CHEMBL3402960,CHEMBL3594,C=CCOc1ccc(S(N)(=O)=O)cc1,10
NS(=O)(=O)c1ccc(O[*:1])cc1,CCCC[*:1],CHEMBL1338403,CHEMBL3594,CCCCOc1ccc(S(N)(=O)=O)cc1,10
NS(=O)(=O)c1ccc(O[*:1])cc1,CCC[*:1],CHEMBL3402959,CHEMBL3594,CCCOc1ccc(S(N)(=O)=O)cc1,10
NS(=O)(=O)c1ccc(O[*:1])cc1,CC[*:1],CHEMBL3402958,CHEMBL3594,CCOc1ccc(S(N)(=O)=O)cc1,10
NS(=O)(=O)c1ccc(O[*:1])cc1,NCCCC[*:1],CHEMBL3359171,CHEMBL3594,NCCCCOc1ccc(S(N)(=O)=O)cc1,10
NS(=O)(=O)c1ccc(O[*:1])cc1,NCCC[*:1],CHEMBL3359170,CHEMBL3594,NCCCOc1ccc(S(N)(=O)=O)cc1,10
NS(=O)(=O)c1ccc(O[*:1])cc1,NCC[*:1],CHEMBL3359169,CHEMBL3594,NCCOc1ccc(S(N)(=O)=O)cc1,10
NS(=O)(=O)c1ccc(OCCCCN([*:1])[*:2])cc1,CC(C)(C)OC(=O)[*:1].[*:2],CHEMBL3359166,CHEMBL3594,CC(C)(C)OC(=O)NCCCCOc1ccc(S(N)(=O)=O)cc1,11
NS(=O)(=O)c1ccc(OCCCCN([*:1])[*:2])cc1,C#CC[*:1].C#CC[*:2],CHEMBL4435346,CHEMBL3594,C#CCN(CC#C)CCCCOc1ccc(S(N)(=O)=O)cc1,11
O=S1(=O)C=Cc2cc(O[*:1])ccc2O1,[*:1],CHEMBL2326506,CHEMBL3594,O=S1(=O)C=Cc2cc(O)ccc2O1,12
O=S1(=O)C=Cc2cc(O[*:1])ccc2O1,C#CC[*:1],CHEMBL4448721,CHEMBL3594,C#CCOc1ccc2c(c1)C=CS(=O)(=O)O2,12
O=c1ccc2cc(O[*:1])ccc2o1,[*:1],CHEMBL243263,CHEMBL3594,O=c1ccc2cc(O)ccc2o1,13
O=c1ccc2cc(O[*:1])ccc2o1,C#CC[*:1],CHEMBL3322093,CHEMBL3594,C#CCOc1ccc2oc(=O)ccc2c1,13
O=c1ccc2cc(O[*:1])ccc2o1,C=CC[*:1],CHEMBL1957172,CHEMBL3594,C=CCOc1ccc2oc(=O)ccc2c1,13
O=c1ccc2cc(O[*:1])ccc2o1,CC(=O)[*:1],CHEMBL2273029,CHEMBL3594,CC(=O)Oc1ccc2oc(=O)ccc2c1,13
NS(=O)(=O)c1cnccc1S[*:1],C#CC[*:1],CHEMBL1164486,CHEMBL3594,C#CCSc1ccncc1S(N)(=O)=O,14
NS(=O)(=O)c1cnccc1S[*:1],C[*:1],CHEMBL1165117,CHEMBL3594,CSc1ccncc1S(N)(=O)=O,14
NS(=O)(=O)c1cnccc1S[*:1],N#CC[*:1],CHEMBL1164420,CHEMBL3594,N#CCSc1ccncc1S(N)(=O)=O,14
NS(=O)(=O)c1cnccc1S[*:1],NC(=O)C[*:1],CHEMBL1163376,CHEMBL3594,NC(=O)CSc1ccncc1S(N)(=O)=O,14
COc1c2c(c3ccc(=O)oc3c1[*:1])OC(C)(C)C=C2,[*:1],CHEMBL479462,CHEMBL3594,COc1cc2oc(=O)ccc2c2c1C=CC(C)(C)O2,15
COc1c2c(c3ccc(=O)oc3c1[*:1])OC(C)(C)C=C2,C=C(C)C=C[*:1],CHEMBL2334004,CHEMBL3594,C=C(C)C=Cc1c(OC)c2c(c3ccc(=O)oc13)OC(C)(C)C=C2,15
COc1c2c(c3ccc(=O)oc3c1[*:1])OC(C)(C)C=C2,CC(C)(O)C=C[*:1],CHEMBL258230,CHEMBL3594,COc1c2c(c3ccc(=O)oc3c1C=CC(C)(C)O)OC(C)(C)C=C2,15
CC1=CC(=O)N([*:1])S(=O)(=O)O1,[*:1],CHEMBL1351474_CHEMBL176687,CHEMBL3594,CC1=CC(=O)NS(=O)(=O)O1,16
CC1=CC(=O)N([*:1])S(=O)(=O)O1,C=CC[*:1],CHEMBL3321764,CHEMBL3594,C=CCN1C(=O)C=C(C)OS1(=O)=O,16
O=C(NNC(=S)[*:1])c1ccccc1O,C=CCN[*:1],CHEMBL3633783,CHEMBL3594,C=CCNC(=S)NNC(=O)c1ccccc1O,17
O=C(NNC(=S)[*:1])c1ccccc1O,CCN[*:1],CHEMBL3633779,CHEMBL3594,CCNC(=S)NNC(=O)c1ccccc1O,17
O=C(NNC(=S)[*:1])c1ccccc1O,N[*:1],CHEMBL3633778,CHEMBL3594,NC(=S)NNC(=O)c1ccccc1O,17
O=C(NNC(=S)[*:1])c1ccncc1,C=CCN[*:1],CHEMBL1479002,CHEMBL3594,C=CCNC(=S)NNC(=O)c1ccncc1,18
O=C(NNC(=S)[*:1])c1ccncc1,N[*:1],CHEMBL3633776,CHEMBL3594,NC(=S)NNC(=O)c1ccncc1,18
NS(=O)(=O)c1ccc(N=C2C(=O)N([*:1])c3ccccc32)cc1,[*:1],CHEMBL1369708,CHEMBL3594,NS(=O)(=O)c1ccc(N=C2C(=O)Nc3ccccc32)cc1,19
NS(=O)(=O)c1ccc(N=C2C(=O)N([*:1])c3ccccc32)cc1,C=CC[*:1],CHEMBL5180751,CHEMBL3594,C=CCN1C(=O)C(=Nc2ccc(S(N)(=O)=O)cc2)c2ccccc21,19
NS(=O)(=O)c1ccc(N=C2C(=O)N([*:1])c3ccccc32)cc1,CC[*:1],CHEMBL5192264,CHEMBL3594,CCN1C(=O)C(=Nc2ccc(S(N)(=O)=O)cc2)c2ccccc21,19
NS(=O)(=O)c1ccc(N=C2C(=O)N([*:1])c3ccccc32)cc1,C[*:1],CHEMBL3785209,CHEMBL3594,CN1C(=O)C(=Nc2ccc(S(N)(=O)=O)cc2)c2ccccc21,19
NS(=O)(=O)c1ccc(N=C2C(=O)N([*:1])c3ccccc32)cc1,c1ccc(C[*:1])cc1,CHEMBL5201595,CHEMBL3594,NS(=O)(=O)c1ccc(N=C2C(=O)N(Cc3ccccc3)c3ccccc32)cc1,19
C#CCOc1cc([*:1])ccc1C=NCc1ccc(S(N)(=O)=O)cc1,[*:1],CHEMBL4572678,CHEMBL3594,C#CCOc1ccccc1C=NCc1ccc(S(N)(=O)=O)cc1,20
C#CCOc1cc([*:1])ccc1C=NCc1ccc(S(N)(=O)=O)cc1,CCN(CC)[*:1],CHEMBL4556773,CHEMBL3594,C#CCOc1cc(N(CC)CC)ccc1C=NCc1ccc(S(N)(=O)=O)cc1,20
O=c1oc2ccccc2c(O[*:1])c1[*:2],[*:1].[*:2],CHEMBL301141,CHEMBL3594,O=c1cc(O)c2ccccc2o1,21
O=c1oc2ccccc2c(O[*:1])c1[*:2],C=CC[*:1].[*:2],CHEMBL1957180,CHEMBL3594,C=CCOc1cc(=O)oc2ccccc12,21
O=c1oc2ccccc2c(O[*:1])c1[*:2],CC(=O)[*:2].[*:1],CHEMBL2048083,CHEMBL3594,CC(=O)c1c(O)c2ccccc2oc1=O,21
O=c1oc2ccccc2c(O[*:1])c1[*:2],CC(=O)[*:2].C[*:1],CHEMBL4161002,CHEMBL3594,COc1c(C(C)=O)c(=O)oc2ccccc12,21
O=C(O)c1ccccc1S(=O)(=O)[*:1],CC#CCN[*:1],CHEMBL4091692,CHEMBL3594,CC#CCNS(=O)(=O)c1ccccc1C(=O)O,22
O=C(O)c1ccccc1S(=O)(=O)[*:1],CCCCCN[*:1],CHEMBL4070820,CHEMBL3594,CCCCCNS(=O)(=O)c1ccccc1C(=O)O,22
O=C(O)c1ccccc1S(=O)(=O)[*:1],CCCCN[*:1],CHEMBL4099433,CHEMBL3594,CCCCNS(=O)(=O)c1ccccc1C(=O)O,22
O=C(O)c1ccccc1S(=O)(=O)[*:1],CCCN[*:1],CHEMBL4081415,CHEMBL3594,CCCNS(=O)(=O)c1ccccc1C(=O)O,22
S=c1ccc2cc(O[*:1])ccc2o1,[*:1],CHEMBL1957177,CHEMBL3594,Oc1ccc2oc(=S)ccc2c1,23
S=c1ccc2cc(O[*:1])ccc2o1,C=CC[*:1],CHEMBL1957181,CHEMBL3594,C=CCOc1ccc2oc(=S)ccc2c1,23
CC(=NN[*:1])c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,NC(=O)[*:1],CHEMBL4795119,CHEMBL3594,CC(=NNC(N)=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,24
CC(=NN[*:1])c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,NC(=S)[*:1],CHEMBL4791577,CHEMBL3594,CC(=NNC(N)=S)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,24
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3ccc([*:1])cc3C2=O)cc1,[*:1],CHEMBL5202860,CHEMBL3594,CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,25
CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3ccc([*:1])cc3C2=O)cc1,CC(C)(C)[*:1],CHEMBL5188471,CHEMBL3594,CC(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc(N2C(=O)c3ccc(C(C)(C)C)cc3C2=O)cc1,25
CC(=NNC(=O)c1nc(N)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc([*:1])cc1,[*:1],CHEMBL4520887,CHEMBL3594,CC(=NNC(=O)c1nc(N)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1,26
CC(=NNC(=O)c1nc(N)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc([*:1])cc1,C1CN([*:1])CCO1,CHEMBL4578451,CHEMBL3594,CC(=NNC(=O)c1nc(N)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(N2CCOCC2)cc1,26
CC(=NO)c1ccc(N2C(=O)c3ccc([*:1])cc3C2=O)cc1,[*:1],CHEMBL5190819,CHEMBL3594,CC(=NO)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,27
CC(=NO)c1ccc(N2C(=O)c3ccc([*:1])cc3C2=O)cc1,CC(C)(C)[*:1],CHEMBL5183963,CHEMBL3594,CC(=NO)c1ccc(N2C(=O)c3ccc(C(C)(C)C)cc3C2=O)cc1,27
NS(=O)(=O)c1ccc(C(=O)N2CCC([*:1])([*:2])CC2)cc1,[*:1].[*:2],CHEMBL4553372,CHEMBL3594,NS(=O)(=O)c1ccc(C(=O)N2CCCCC2)cc1,28
NS(=O)(=O)c1ccc(C(=O)N2CCC([*:1])([*:2])CC2)cc1,[*:1].c1ccc(C[*:2])cc1,CHEMBL4593188,CHEMBL3594,NS(=O)(=O)c1ccc(C(=O)N2CCC(Cc3ccccc3)CC2)cc1,28
NS(=O)(=O)c1ccc(C(=O)N2CCC([*:1])([*:2])CC2)cc1,[*:1].c1ccc([*:2])cc1,CHEMBL4437968,CHEMBL3594,NS(=O)(=O)c1ccc(C(=O)N2CCC(c3ccccc3)CC2)cc1,28
NS(=O)(=O)c1ccc(C(=O)N2CCC([*:1])([*:2])CC2)cc1,c1ccc([*:1])cc1.CC(=O)[*:2],CHEMBL4590736,CHEMBL3594,CC(=O)C1(c2ccccc2)CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)CC1,28
NS(=O)(=O)c1ccc(C(=O)N2CCN([*:1])CC2Cc2ccccc2)cc1,CC(=O)[*:1],CHEMBL4161747_CHEMBL4169677,CHEMBL3594,CC(=O)N1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)C(Cc2ccccc2)C1,29
