core,substituents,cid,tid,smiles,analogue_series_id
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ccnc2c1,Brc1ccc([*:1])cc1,CHEMBL3323605,CHEMBL279,Brc1ccc(-c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2)cc1,0
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ccnc2c1,CCc1ccc([*:1])cc1,CHEMBL3323598,CHEMBL279,CCc1ccc(-c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2)cc1,0
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ccnc2c1,Cc1ccc([*:1])cc1,CHEMBL3323595,CHEMBL279,Cc1ccc(-c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2)cc1,0
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ccnc2c1,Cc1cccc([*:1])c1,CHEMBL3323594,CHEMBL279,Cc1cccc(-c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2)c1,0
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ccnc2c1,Clc1ccc([*:1])cc1,CHEMBL3323604,CHEMBL279,Clc1ccc(-c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2)cc1,0
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ccnc2c1,Clc1cc(Cl)cc([*:1])c1,CHEMBL3323613,CHEMBL279,Clc1cc(Cl)cc(-c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2)c1,0
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ccnc2c1,Clc1ccc([*:1])cc1Cl,CHEMBL3323612,CHEMBL279,Clc1ccc(-c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2)cc1Cl,0
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ccnc2c1,Clc1cccc([*:1])c1,CHEMBL3323603,CHEMBL279,Clc1cccc(-c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2)c1,0
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ccnc2c1,Clc1cccc(Cl)c1[*:1],CHEMBL3323611,CHEMBL279,Clc1cccc(Cl)c1-c1nc2ccc(Nc3ccnc4ccccc34)cc2[nH]1,0
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ccnc2c1,Fc1ccc(Br)c([*:1])c1,CHEMBL3323614,CHEMBL279,Fc1ccc(Br)c(-c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2)c1,0
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ccnc2c1,Fc1cccc([*:1])c1,CHEMBL3323600,CHEMBL279,Fc1cccc(-c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2)c1,0
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ccnc2c1,Fc1ccc([*:1])cc1,CHEMBL3323601,CHEMBL279,Fc1ccc(-c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2)cc1,0
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ccnc2c1,Oc1ccccc1[*:1],CHEMBL3323597,CHEMBL279,Oc1ccccc1-c1nc2ccc(Nc3ccnc4ccccc34)cc2[nH]1,0
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ccnc2c1,c1ccc([*:1])cc1,CHEMBL3323592,CHEMBL279,c1ccc(-c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2)cc1,0
