smiles,cid_tid_smiles
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3cc(Br)ccc3n2)c1=O,CHEMBL2425888&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3cc(Br)ccc3n2)c1=O
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3cc(C)ccc3n2)c1=O,CHEMBL2425891&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3cc(C)ccc3n2)c1=O
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3cc(Cl)ccc3n2)c1=O,CHEMBL2425889&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3cc(Cl)ccc3n2)c1=O
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3cc(F)ccc3n2)c1=O,CHEMBL2425890&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3cc(F)ccc3n2)c1=O
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3cc(OC)ccc3n2)c1=O,CHEMBL2425892&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3cc(OC)ccc3n2)c1=O
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3ccc(Cl)cc3n2)c1=O,CHEMBL2425893&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3ccc(Cl)cc3n2)c1=O
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3ccc(F)cc3n2)c1=O,CHEMBL2425894&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3ccc(F)cc3n2)c1=O
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3ccccc3n2)c1=O,CHEMBL2425886&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3ccccc3n2)c1=O
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)N3CCCC3C(=O)O)c2)c1=O,CHEMBL4859630_CHEMBL4871197&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)N3CCCC3C(=O)O)c2)c1=O
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)N3CCCC3C(=O)OC)c2)c1=O,CHEMBL4867117&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)N3CCCC3C(=O)OC)c2)c1=O
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)NC(C)C(=O)O)c2)c1=O,CHEMBL4858682&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)NC(C)C(=O)O)c2)c1=O
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)NC(C)C(=O)OC)c2)c1=O,CHEMBL4858093&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)NC(C)C(=O)OC)c2)c1=O
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)NCC(=O)O)c2)c1=O,CHEMBL4869930&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)NCC(=O)O)c2)c1=O
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)NCC(=O)OC)c2)c1=O,CHEMBL4874467&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)NCC(=O)OC)c2)c1=O
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)OC)c2Br)c1=O,CHEMBL4852700&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)OC)c2Br)c1=O
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)OC)c2F)c1=O,CHEMBL4871141&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)OC)c2F)c1=O
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccccc2)c1=O,CHEMBL2425883&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccccc2)c1=O
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cn(CC(=O)N(C)C)nn2)c1=O,CHEMBL4636081&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cn(CC(=O)N(C)C)nn2)c1=O
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2nc(C)c3cc(C)ccc3n2)c1=O,CHEMBL4647761&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2nc(C)c3cc(C)ccc3n2)c1=O
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2nc3ccccc3[nH]2)c1=O,CHEMBL2425885&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2nc3ccccc3[nH]2)c1=O
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ncccn2)c1=O,CHEMBL2425884&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ncccn2)c1=O
CC#CCn1c(N2CCCC(N)C2)nc2c(Br)c[nH]c2c1=O,CHEMBL2346920&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c(Br)c[nH]c2c1=O
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1ccc(C#N)cc1)C1=NCCN12,CHEMBL4568895&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1ccc(C#N)cc1)C1=NCCN12
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1ccc(OC)cc1)C1=NCCCN12,CHEMBL3675628&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1ccc(OC)cc1)C1=NCCCN12
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1cccc(C#N)c1)C1=NCCN12,CHEMBL4516443&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1cccc(C#N)c1)C1=NCCN12
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1cccc3ccccc13)C1=NCCCN12,CHEMBL3675630&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1cccc3ccccc13)C1=NCCCN12
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1ccccc1C#N)C1=NCCN12,CHEMBL3675632&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1ccccc1C#N)C1=NCCN12
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=NCCCN12,CHEMBL3675622&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=NCCCN12
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=NCCN12,CHEMBL3675618&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=NCCN12
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)NC1=NCCCN12,CHEMBL3675629&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)NC1=NCCCN12
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(C(C)C)c(=O)n2C,CHEMBL3616913&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(C(C)C)c(=O)n2C
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CC1=NC3C=CC=CC3C(C)=N1)c(=O)n2C,CHEMBL4747683&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CC1=NC3C=CC=CC3C(C)=N1)c(=O)n2C
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C,CHEMBL3911786&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C,CHEMBL3973741&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C,CHEMBL3902771&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCCC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C,CHEMBL3901674&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCCC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,CHEMBL3920718&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)N(C)C)CC1)c(=O)n2C,CHEMBL3897118&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)N(C)C)CC1)c(=O)n2C
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,CHEMBL3892718&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC)CC1)c(=O)n2C,CHEMBL3910158&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC)CC1)c(=O)n2C
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC3CCC3)CC1)c(=O)n2C,CHEMBL3972227&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC3CCC3)CC1)c(=O)n2C
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC3CCCC3)CC1)c(=O)n2C,CHEMBL3899590&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC3CCCC3)CC1)c(=O)n2C
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OCC)CC1)c(=O)n2C,CHEMBL3980269&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OCC)CC1)c(=O)n2C
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OCCC)CC1)c(=O)n2C,CHEMBL3933623&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OCCC)CC1)c(=O)n2C
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN(c3ncc(C)cn3)CC1)c(=O)n2C,CHEMBL4785060&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN(c3ncc(C)cn3)CC1)c(=O)n2C
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN(c3ncc(CC)cn3)CC1)c(=O)n2C,CHEMBL4745258&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN(c3ncc(CC)cn3)CC1)c(=O)n2C
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN(c3ncc(F)cn3)CC1)c(=O)n2C,CHEMBL4749117&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN(c3ncc(F)cn3)CC1)c(=O)n2C
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN(c3ncc(OC)cn3)CC1)c(=O)n2C,CHEMBL4764779&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN(c3ncc(OC)cn3)CC1)c(=O)n2C
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,CHEMBL3929627&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1CC(=O)c1ccccc1,CHEMBL4591675&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1CC(=O)c1ccccc1
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1Cc1ccc(OC)cc1,CHEMBL4465057&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1Cc1ccc(OC)cc1
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1Cc1cccc2ccccc12,CHEMBL4537708&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1Cc1cccc2ccccc12
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1Cc1nc(C)c2ccccc2n1,CHEMBL4557196&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1Cc1nc(C)c2ccccc2n1
CC#CCn1c(N2CCCC(N)C2)nc2c3cc(C(=O)O)ccc3n(C)c(=O)c21,CHEMBL2147067&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2c3cc(C(=O)O)ccc3n(C)c(=O)c21
CC#CCn1c(N2CCCC(N)C2)nc2cc[nH]c2c1=O,CHEMBL2346921&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2cc[nH]c2c1=O
CC#CCn1c(N2CCCC(N)C2)nc2ccn(C)c2c1=O,CHEMBL2346919&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2ccn(C)c2c1=O
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3c[nH]c4ccccc34)c2c1=O,CHEMBL2346923&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3c[nH]c4ccccc34)c2c1=O
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4cc(Br)ccc4n3)c2c1=O,CHEMBL2346927&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4cc(Br)ccc4n3)c2c1=O
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4cc(C)ccc4n3)c2c1=O,CHEMBL2346930&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4cc(C)ccc4n3)c2c1=O
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4cc(Cl)ccc4n3)c2c1=O,CHEMBL2346928&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4cc(Cl)ccc4n3)c2c1=O
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4cc(F)ccc4n3)c2c1=O,CHEMBL2346929&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4cc(F)ccc4n3)c2c1=O
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4ccc(Cl)cc4n3)c2c1=O,CHEMBL2347035&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4ccc(Cl)cc4n3)c2c1=O
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4ccc(F)cc4n3)c2c1=O,CHEMBL2347036&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4ccc(F)cc4n3)c2c1=O
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4ccccc4n3)c2c1=O,CHEMBL2346926&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4ccccc4n3)c2c1=O
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccnc4ccccc34)c2c1=O,CHEMBL2346925&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccnc4ccccc34)c2c1=O
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3cnc4ccccc4n3)c2c1=O,CHEMBL2347037&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3cnc4ccccc4n3)c2c1=O
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3nc(C)c4ccccc4n3)c2c1=O,CHEMBL2347039&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3nc(C)c4ccccc4n3)c2c1=O
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3nc4ccccc4[nH]3)c2c1=O,CHEMBL2346924&CHEMBL284&CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3nc4ccccc4[nH]3)c2c1=O
