core,substituents,cid,tid,smiles,analogue_series_id
O=C(c1ccc2ccccc2c1)N(CC[*:1])CC1CCCN([*:2])C1,CO[*:1].c1ccc(C[*:2])cc1,CHEMBL4060562,CHEMBL1914,COCCN(CC1CCCN(Cc2ccccc2)C1)C(=O)c1ccc2ccccc2c1,3
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,C#CC[*:1],CHEMBL4212275,CHEMBL1914,C#CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,4
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,C=CC[*:1],CHEMBL4212713,CHEMBL1914,C=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,4
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,C=CCC[*:1],CHEMBL4217666,CHEMBL1914,C=CCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,4
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CC(C)=CC[*:1],CHEMBL4207386,CHEMBL1914,CC(C)=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,4
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CCCCCCCC[*:1],CHEMBL4203988,CHEMBL1914,CCCCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,4
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CCCCCC[*:1],CHEMBL4217746,CHEMBL1914,CCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,4
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CCCC[*:1],CHEMBL4208322,CHEMBL1914,CCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,4
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CCC[*:1],CHEMBL4213147,CHEMBL1914,CCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,4
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CC[*:1],CHEMBL4209420,CHEMBL1914,CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,4
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,Cc1ccccc1C[*:1],CHEMBL4210517,CHEMBL1914,Cc1ccccc1CNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,4
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,N#Cc1ccccc1C[*:1],CHEMBL4202749,CHEMBL1914,N#Cc1ccccc1CNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,4
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,Fc1cc(F)cc(C[*:1])c1,CHEMBL4207101,CHEMBL1914,O=C(CNCc1cc(F)cc(F)c1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,4
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,c1ccc(C[*:1])cc1,CHEMBL4214932,CHEMBL1914,O=C(CNCc1ccccc1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,4
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,c1ccc(CCC[*:1])cc1,CHEMBL4210020,CHEMBL1914,O=C(CNCCCc1ccccc1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,4
O=C(CN[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,Fc1ccccc1C[*:1],CHEMBL4205651,CHEMBL1914,O=C(CNCc1ccccc1F)Nc1ccc2nc3n(c(=O)c2c1)CCC3,4
C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(O[*:1])cc1,C#CC[*:1],CHEMBL4542112,CHEMBL1914,C#CCOc1ccc(C=NNc2c3c(nc4ccccc24)CCCC3)cc1,5
C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(O[*:1])cc1,c1ccc(-n2cc(C[*:1])nn2)cc1,CHEMBL4445026,CHEMBL1914,C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(OCc2cn(-c3ccccc3)nn2)cc1,5
C#CCN1CCCC(CN(S(=O)(=O)c2ccc3ccccc3c2)[*:1])C1,[*:1],CHEMBL3943366,CHEMBL1914,C#CCN1CCCC(CNS(=O)(=O)c2ccc3ccccc3c2)C1,6
C#CCN1CCCC(CN(S(=O)(=O)c2ccc3ccccc3c2)[*:1])C1,COCCC[*:1],CHEMBL3971906,CHEMBL1914,C#CCN1CCCC(CN(CCCOC)S(=O)(=O)c2ccc3ccccc3c2)C1,6
C#CCN1CCCC(CN(S(=O)(=O)c2ccc3ccccc3c2)[*:1])C1,COCC[*:1],CHEMBL3900751,CHEMBL1914,C#CCN1CCCC(CN(CCOC)S(=O)(=O)c2ccc3ccccc3c2)C1,6
COCCCN(CC1CCCN([*:1])C1)C(=O)c1ccc2ccccc2c1,C#CC[*:1],CHEMBL3924905,CHEMBL1914,C#CCN1CCCC(CN(CCCOC)C(=O)c2ccc3ccccc3c2)C1,7
COCCCN(CC1CCCN([*:1])C1)C(=O)c1ccc2ccccc2c1,c1ccc2c(c1)CC([*:1])C2,CHEMBL4097939,CHEMBL1914,COCCCN(CC1CCCN(C2Cc3ccccc3C2)C1)C(=O)c1ccc2ccccc2c1,7
S=C(NNc1c2c(nc3ccccc13)CCCC2)[*:1],C=CCN[*:1],CHEMBL4556651,CHEMBL1914,C=CCNC(=S)NNc1c2c(nc3ccccc13)CCCC2,8
S=C(NNc1c2c(nc3ccccc13)CCCC2)[*:1],COc1ccc(N[*:1])cc1,CHEMBL4525409,CHEMBL1914,COc1ccc(NC(=S)NNc2c3c(nc4ccccc24)CCCC3)cc1,8
S=C(NNc1c2c(nc3ccccc13)CCCC2)[*:1],Brc1ccc(N[*:1])cc1,CHEMBL4435178,CHEMBL1914,S=C(NNc1c2c(nc3ccccc13)CCCC2)Nc1ccc(Br)cc1,8
S=C(NNc1c2c(nc3ccccc13)CCCC2)[*:1],Clc1ccc(N[*:1])cc1,CHEMBL4435058,CHEMBL1914,S=C(NNc1c2c(nc3ccccc13)CCCC2)Nc1ccc(Cl)cc1,8
S=C(NNc1c2c(nc3ccccc13)CCCC2)[*:1],c1ccc(CN[*:1])cc1,CHEMBL4458648,CHEMBL1914,S=C(NCc1ccccc1)NNc1c2c(nc3ccccc13)CCCC2,8
S=C(NNc1c2c(nc3ccccc13)CCCC2)[*:1],c1ccc(N[*:1])cc1,CHEMBL4580216,CHEMBL1914,S=C(NNc1c2c(nc3ccccc13)CCCC2)Nc1ccccc1,8
Cc1ccc(OCc2nc(CN(CC(C)C)[*:1])cs2)cc1,CC(=O)[*:1],CHEMBL5191237,CHEMBL1914,CC(=O)N(Cc1csc(COc2ccc(C)cc2)n1)CC(C)C,9
Cc1ccc(OCc2nc(CN(CC(C)C)[*:1])cs2)cc1,CCC(=O)[*:1],CHEMBL5205279,CHEMBL1914,CCC(=O)N(Cc1csc(COc2ccc(C)cc2)n1)CC(C)C,9
Cc1ccc(OCc2nc(CN(CC(C)C)[*:1])cs2)cc1,CCCC(=O)[*:1],CHEMBL5169370,CHEMBL1914,CCCC(=O)N(Cc1csc(COc2ccc(C)cc2)n1)CC(C)C,9
Cc1ccc(OCc2nc(CN(CC(C)C)[*:1])cs2)cc1,CCCCCC(=O)[*:1],CHEMBL5198651,CHEMBL1914,CCCCCC(=O)N(Cc1csc(COc2ccc(C)cc2)n1)CC(C)C,9
Cc1ccc(OCc2nc(CN(CC(C)C)[*:1])cs2)cc1,COc1cccc(C(=O)[*:1])c1,CHEMBL5203782,CHEMBL1914,COc1cccc(C(=O)N(Cc2csc(COc3ccc(C)cc3)n2)CC(C)C)c1,9
Cc1ccc(OCc2nc(CN(CC(C)C)[*:1])cs2)cc1,O=C(c1c(F)cccc1F)[*:1],CHEMBL5204627,CHEMBL1914,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3c(F)cccc3F)cs2)cc1,9
Cc1ccc(OCc2nc(CN(CC(C)C)[*:1])cs2)cc1,O=C(c1ccc(Cl)cc1)[*:1],CHEMBL5202706,CHEMBL1914,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3ccc(Cl)cc3)cs2)cc1,9
Cc1ccc(OCc2nc(CN(CC(C)C)[*:1])cs2)cc1,Cc1ccc(C(=O)[*:1])cc1,CHEMBL5181368,CHEMBL1914,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3ccc(C)cc3)cs2)cc1,9
Cc1ccc(OCc2nc(CN(CC(C)C)[*:1])cs2)cc1,Cc1cccc(C(=O)[*:1])c1,CHEMBL5175228,CHEMBL1914,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3cccc(C)c3)cs2)cc1,9
Cc1ccc(OCc2nc(CN(CC(C)C)[*:1])cs2)cc1,O=C(c1ccc(F)cc1)[*:1],CHEMBL5179257,CHEMBL1914,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3ccc(F)cc3)cs2)cc1,9
Cc1ccc(OCc2nc(CN(CC(C)C)[*:1])cs2)cc1,O=C(c1cccc(F)c1)[*:1],CHEMBL5179814,CHEMBL1914,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3cccc(F)c3)cs2)cc1,9
Cc1ccc(OCc2nc(CN(CC(C)C)[*:1])cs2)cc1,O=C(c1ccccc1)[*:1],CHEMBL5171673,CHEMBL1914,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3ccccc3)cs2)cc1,9
Cc1ccc(OCc2nc(CN(CC(C)C)[*:1])cs2)cc1,Cc1ccccc1C(=O)[*:1],CHEMBL5199688,CHEMBL1914,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3ccccc3C)cs2)cc1,9
Cc1ccc(OCc2nc(CN(CC(C)C)[*:1])cs2)cc1,O=C(c1ccccc1Cl)[*:1],CHEMBL5201547,CHEMBL1914,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3ccccc3Cl)cs2)cc1,9
Cc1ccc(OCc2nc(CN(CC(C)C)[*:1])cs2)cc1,O=C(c1ccccc1F)[*:1],CHEMBL5188688,CHEMBL1914,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3ccccc3F)cs2)cc1,9
Cc1ccc(OCc2nc(CN(CC(C)C)[*:1])cs2)cc1,O=C(c1cccc(Cl)c1)[*:1],CHEMBL5188242,CHEMBL1914,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3cccc(Cl)c3)cs2)cc1,9
Cc1ccc(OCc2nc(CN(CC(C)C)[*:1])cs2)cc1,O=C(c1cccs1)[*:1],CHEMBL5189980,CHEMBL1914,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3cccs3)cs2)cc1,9
Cc1ccc(OCc2nc(CN(CC(C)C)[*:1])cs2)cc1,O=C(c1ccco1)[*:1],CHEMBL5170728,CHEMBL1914,Cc1ccc(OCc2nc(CN(CC(C)C)C(=O)c3ccco3)cs2)cc1,9
COc1ccc2nc3c(c(NCCC[*:1])c2c1)CCCC3,C=C[*:1],CHEMBL1917825,CHEMBL1914,C=CCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,10
COc1ccc2nc3c(c(NCCC[*:1])c2c1)CCCC3,CCCC[*:1],CHEMBL1257767_CHEMBL1618106,CHEMBL1914,CCCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,10
COc1ccc2nc3c(c(NCCC[*:1])c2c1)CCCC3,CCC[*:1],CHEMBL1257885_CHEMBL1618217,CHEMBL1914,CCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,10
O=C(NCC1CCN(Cc2ccccc2)CC1)C(Cn1cc(-c2ccccc2)nn1)N[*:1],[*:1],CHEMBL4520568,CHEMBL1914,NC(Cn1cc(-c2ccccc2)nn1)C(=O)NCC1CCN(Cc2ccccc2)CC1,11
O=C(NCC1CCN(Cc2ccccc2)CC1)C(Cn1cc(-c2ccccc2)nn1)N[*:1],CC(=O)[*:1],CHEMBL4464964,CHEMBL1914,CC(=O)NC(Cn1cc(-c2ccccc2)nn1)C(=O)NCC1CCN(Cc2ccccc2)CC1,11
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2N[*:1],CC(=O)[*:1],CHEMBL214467,CHEMBL1914,CC(=O)NC1C2C=C(C)CC1c1c(nc3cc(Cl)ccc3c1N)C2,12
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2N[*:1],O=C[*:1],CHEMBL384563,CHEMBL1914,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NC=O,12
O=C(NCC1CCN(Cc2ccccc2)CC1)C(CCCCn1cc(-c2ccccc2)nn1)N[*:1],[*:1],CHEMBL4467345,CHEMBL1914,NC(CCCCn1cc(-c2ccccc2)nn1)C(=O)NCC1CCN(Cc2ccccc2)CC1,13
O=C(NCC1CCN(Cc2ccccc2)CC1)C(CCCCn1cc(-c2ccccc2)nn1)N[*:1],CC(=O)[*:1],CHEMBL4445099,CHEMBL1914,CC(=O)NC(CCCCn1cc(-c2ccccc2)nn1)C(=O)NCC1CCN(Cc2ccccc2)CC1,13
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,CC(=O)c1ccc([*:1])cc1,CHEMBL5176580,CHEMBL1914,CC(=O)c1ccc(N2CCN(CCC(=O)Nc3nc4c(C)cccc4s3)CC2)cc1,14
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,C1CCC([*:1])CC1,CHEMBL5203777,CHEMBL1914,Cc1cccc2sc(NC(=O)CCN3CCN(C4CCCCC4)CC3)nc12,14
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,Fc1ccc(F)c(C[*:1])c1,CHEMBL5193082,CHEMBL1914,Cc1cccc2sc(NC(=O)CCN3CCN(Cc4cc(F)ccc4F)CC3)nc12,14
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,Fc1ccccc1C[*:1],CHEMBL5173420,CHEMBL1914,Cc1cccc2sc(NC(=O)CCN3CCN(Cc4ccccc4F)CC3)nc12,14
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,Cc1ccccc1[*:1],CHEMBL5178466,CHEMBL1914,Cc1ccccc1N1CCN(CCC(=O)Nc2nc3c(C)cccc3s2)CC1,14
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,C1CCC(C[*:1])CC1,CHEMBL5204934,CHEMBL1914,Cc1cccc2sc(NC(=O)CCN3CCN(CC4CCCCC4)CC3)nc12,14
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[*:1])cc1,c1ccc2c(c1)ccc[n+]2[*:1],CHEMBL2159662,CHEMBL1914,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2cccc3ccccc32)cc1,15
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[*:1])cc1,c1ccc2c[n+]([*:1])ccc2c1,CHEMBL2159660,CHEMBL1914,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2ccc3ccccc3c2)cc1,15
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[*:1])cc1,c1cc[n+]([*:1])cc1,CHEMBL2159663,CHEMBL1914,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2ccccc2)cc1,15
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCC[*:1])cc1,c1cc[n+](CC[*:1])cc1,CHEMBL2159664,CHEMBL1914,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCCC[n+]2ccccc2)cc1,16
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCC[*:1])cc1,c1ccc2c[n+]([*:1])ccc2c1,CHEMBL2159659,CHEMBL1914,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCC[n+]2ccc3ccccc3c2)cc1,16
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCC[*:1])cc1,c1ccc2c(c1)ccc[n+]2[*:1],CHEMBL2159658,CHEMBL1914,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCC[n+]2cccc3ccccc32)cc1,16
O=C(N1c2ccccc2Sc2ccccc21)[*:1],CC(C)(C)O[*:1],CHEMBL444507,CHEMBL1914,CC(C)(C)OC(=O)N1c2ccccc2Sc2ccccc21,17
O=C(N1c2ccccc2Sc2ccccc21)[*:1],CCN(CC)CCO[*:1],CHEMBL480176,CHEMBL1914,CCN(CC)CCOC(=O)N1c2ccccc2Sc2ccccc21,17
O=C(N1c2ccccc2Sc2ccccc21)[*:1],CN(C)CCO[*:1],CHEMBL481305,CHEMBL1914,CN(C)CCOC(=O)N1c2ccccc2Sc2ccccc21,17
O=C(N1c2ccccc2Sc2ccccc21)[*:1],Cc1ccc(O[*:1])cc1,CHEMBL481163,CHEMBL1914,Cc1ccc(OC(=O)N2c3ccccc3Sc3ccccc32)cc1,17
O=C(N1c2ccccc2Sc2ccccc21)[*:1],Cc1cccc(O[*:1])c1,CHEMBL481162,CHEMBL1914,Cc1cccc(OC(=O)N2c3ccccc3Sc3ccccc32)c1,17
O=C(N1c2ccccc2Sc2ccccc21)[*:1],Cc1ccccc1O[*:1],CHEMBL481688,CHEMBL1914,Cc1ccccc1OC(=O)N1c2ccccc2Sc2ccccc21,17
O=C(N1c2ccccc2Sc2ccccc21)[*:1],C1CCC(O[*:1])C1,CHEMBL520588,CHEMBL1914,O=C(OC1CCCC1)N1c2ccccc2Sc2ccccc21,17
O=C(N1c2ccccc2Sc2ccccc21)[*:1],C1CCN(CCO[*:1])C1,CHEMBL481153,CHEMBL1914,O=C(OCCN1CCCC1)N1c2ccccc2Sc2ccccc21,17
O=C(N1c2ccccc2Sc2ccccc21)[*:1],Clc1cccc(O[*:1])c1,CHEMBL481529,CHEMBL1914,O=C(Oc1cccc(Cl)c1)N1c2ccccc2Sc2ccccc21,17
O=C(N1c2ccccc2Sc2ccccc21)[*:1],c1ccc(O[*:1])cc1,CHEMBL481687,CHEMBL1914,O=C(Oc1ccccc1)N1c2ccccc2Sc2ccccc21,17
O=C(NCCNc1c2c(nc3ccccc13)CCCC2)C(Cc1c[nH]c2ccccc12)N[*:1],[*:1],CHEMBL4459500_CHEMBL525917,CHEMBL1914,NC(Cc1c[nH]c2ccccc12)C(=O)NCCNc1c2c(nc3ccccc13)CCCC2,18
O=C(NCCNc1c2c(nc3ccccc13)CCCC2)C(Cc1c[nH]c2ccccc12)N[*:1],CC(C)(C)OC(=O)[*:1],CHEMBL502244,CHEMBL1914,CC(C)(C)OC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCNc1c2c(nc3ccccc13)CCCC2,18
CN(CCCCCCCOc1ccc(-c2oc3ccccc3c2[*:1])cc1)Cc1ccccc1,[*:1],CHEMBL497755,CHEMBL1914,CN(CCCCCCCOc1ccc(-c2cc3ccccc3o2)cc1)Cc1ccccc1,19
CN(CCCCCCCOc1ccc(-c2oc3ccccc3c2[*:1])cc1)Cc1ccccc1,CC(=O)[*:1],CHEMBL511948,CHEMBL1914,CC(=O)c1c(-c2ccc(OCCCCCCCN(C)Cc3ccccc3)cc2)oc2ccccc12,19
O=C(NC(Cc1ccccc1)C(O)CN[*:1])C(c1ccccc1)c1ccccc1,CC(C)(C)C[*:1],CHEMBL4855794,CHEMBL1914,CC(C)(C)CNCC(O)C(Cc1ccccc1)NC(=O)C(c1ccccc1)c1ccccc1,20
O=C(NC(Cc1ccccc1)C(O)CN[*:1])C(c1ccccc1)c1ccccc1,CC(C)(C)c1cccc(C[*:1])c1,CHEMBL4874266,CHEMBL1914,CC(C)(C)c1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)C(c2ccccc2)c2ccccc2)c1,20
O=C(NC(Cc1ccccc1)C(O)CN[*:1])C(c1ccccc1)c1ccccc1,CC(C)(C)c1ccc(C[*:1])cc1,CHEMBL4857933,CHEMBL1914,CC(C)(C)c1ccc(CNCC(O)C(Cc2ccccc2)NC(=O)C(c2ccccc2)c2ccccc2)cc1,20
O=C(NC(Cc1ccccc1)C(O)CN[*:1])C(c1ccccc1)c1ccccc1,CC(C)c1cccc(C[*:1])c1,CHEMBL4851264_CHEMBL4868077,CHEMBL1914,CC(C)c1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)C(c2ccccc2)c2ccccc2)c1,20
O=C(NC(Cc1ccccc1)C(O)CN[*:1])C(c1ccccc1)c1ccccc1,COc1ccccc1C[*:1],CHEMBL4870994,CHEMBL1914,COc1ccccc1CNCC(O)C(Cc1ccccc1)NC(=O)C(c1ccccc1)c1ccccc1,20
O=C(NC(Cc1ccccc1)C(O)CN[*:1])C(c1ccccc1)c1ccccc1,FC(F)(F)c1cccc(C[*:1])c1,CHEMBL4856694,CHEMBL1914,O=C(NC(Cc1ccccc1)C(O)CNCc1cccc(C(F)(F)F)c1)C(c1ccccc1)c1ccccc1,20
OC(CN[*:1])C(Cc1ccccc1)NCC(c1ccccc1)c1ccccc1,CC(C)(C)C[*:1],CHEMBL4862200,CHEMBL1914,CC(C)(C)CNCC(O)C(Cc1ccccc1)NCC(c1ccccc1)c1ccccc1,21
OC(CN[*:1])C(Cc1ccccc1)NCC(c1ccccc1)c1ccccc1,CC(c1ccccc1)[*:1],CHEMBL4858536,CHEMBL1914,CC(NCC(O)C(Cc1ccccc1)NCC(c1ccccc1)c1ccccc1)c1ccccc1,21
OC(CN[*:1])C(Cc1ccccc1)NCC(c1ccccc1)c1ccccc1,COc1ccccc1C[*:1],CHEMBL4867049,CHEMBL1914,COc1ccccc1CNCC(O)C(Cc1ccccc1)NCC(c1ccccc1)c1ccccc1,21
OC(CN[*:1])C(Cc1ccccc1)NCC(c1ccccc1)c1ccccc1,c1ccc(C[*:1])cc1,CHEMBL4854010,CHEMBL1914,OC(CNCc1ccccc1)C(Cc1ccccc1)NCC(c1ccccc1)c1ccccc1,21
O=C(Oc1cccc([*:1])c1[*:2])N1c2ccccc2Sc2ccccc21,CC(C)(C)[*:2].[*:1],CHEMBL445192,CHEMBL1914,CC(C)(C)c1ccccc1OC(=O)N1c2ccccc2Sc2ccccc21,22
O=C(Oc1cccc([*:1])c1[*:2])N1c2ccccc2Sc2ccccc21,CN(C)[*:1].[*:2],CHEMBL481908,CHEMBL1914,CN(C)c1cccc(OC(=O)N2c3ccccc3Sc3ccccc32)c1,22
CC1(C)C=Cc2c(cc(O)c3c(=O)c(C[*:1])c(-c4ccc(O)cc4O)oc23)O1,CC(C)(O)C[*:1],CHEMBL1719948,CHEMBL1914,CC(C)(O)CCc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3,23
CC1(C)C=Cc2c(cc(O)c3c(=O)c(C[*:1])c(-c4ccc(O)cc4O)oc23)O1,CC(C)=C[*:1],CHEMBL464006,CHEMBL1914,CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3,23
CC(C)=CCCC1(C)C=Cc2c(O[*:1])cc([*:2])c(CC=C(C)C)c2O1,Oc1cc(O)c2cc([*:2])oc2c1.[*:1],CHEMBL4175881,CHEMBL1914,CC(C)=CCCC1(C)C=Cc2c(O)cc(-c3cc4c(O)cc(O)cc4o3)c(CC=C(C)C)c2O1,24
CC(C)=CCCC1(C)C=Cc2c(O[*:1])cc([*:2])c(CC=C(C)C)c2O1,COc1ccc2cc([*:2])oc2c1.[*:1],CHEMBL4167195,CHEMBL1914,COc1ccc2cc(-c3cc(O)c4c(c3CC=C(C)C)OC(C)(CCC=C(C)C)C=C4)oc2c1,24
CC(C)=CCCC1(C)C=Cc2c(O[*:1])cc([*:2])c(CC=C(C)C)c2O1,C[*:1].Oc1ccc2cc([*:2])oc2c1,CHEMBL4174409,CHEMBL1914,COc1cc(-c2cc3ccc(O)cc3o2)c(CC=C(C)C)c2c1C=CC(C)(CCC=C(C)C)O2,24
Nc1c2c(nc3c1C([*:1])c1c(-c4ccccc4)n[nH]c1O3)CCCC2,CC(C)[*:1],CHEMBL3922713,CHEMBL1914,CC(C)C1c2c(-c3ccccc3)n[nH]c2Oc2nc3c(c(N)c21)CCCC3,25
Nc1c2c(nc3c1C([*:1])c1c(-c4ccccc4)n[nH]c1O3)CCCC2,COc1cc([*:1])cc(OC)c1OC,CHEMBL3903664,CHEMBL1914,COc1cc(C2c3c(-c4ccccc4)n[nH]c3Oc3nc4c(c(N)c32)CCCC4)cc(OC)c1OC,25
CC(C)CN(Cc1csc(C[*:1])n1)C(=O)c1ccc2c(c1)OCO2,Clc1ccc(O[*:1])cc1,CHEMBL5207646,CHEMBL1914,CC(C)CN(Cc1csc(COc2ccc(Cl)cc2)n1)C(=O)c1ccc2c(c1)OCO2,26
CC(C)CN(Cc1csc(C[*:1])n1)C(=O)c1ccc2c(c1)OCO2,FC(F)(F)c1ccc(O[*:1])cc1,CHEMBL5175426,CHEMBL1914,CC(C)CN(Cc1csc(COc2ccc(C(F)(F)F)cc2)n1)C(=O)c1ccc2c(c1)OCO2,26
